task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_entities,modified_entities
ner,claude-3-5-sonnet,dialectal_100,"In particular, Reform Jews may be lampooned for their rejection of traditional Jewish beliefs.","Like that, Reform Jews kena teased one, 'cause they don't follow the old Jewish beliefs lor.","[{'text': 'Reform Jews', 'value': 'PERSON'}]",[{'Reform Jews': 'PERSON'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,26,"[{'Jews': 'ORGANIZATION'}, {'Jewish': 'ORGANIZATION'}]","[{'Jews': 'ORGANIZATION'}, {'Jewish': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,dialectal_100,"Anhur is a playable character in the multiplayer online battle arena, ``SMITE''.","Anhur is one playable character in the multiplayer online battle arena game, ``SMITE'' lah.","[{'text': 'Anhur', 'value': 'PERSON'}, {'text': 'SMITE', 'value': 'PRODUCT'}]","[{'Anhur': 'PERSON'}, {'SMITE': 'PRODUCT'}]",False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,28,[{'Anhur': 'OTHER'}],[{'Anhur': 'OTHER'}]
ner,claude-3-5-sonnet,dialectal_100,Tyrosine phosphorylation is the addition of a phosphate (PO43−) group to the amino acid tyrosine on a protein.,Tyrosine phosphorylation means you add one phosphate (PO43−) group to the amino acid tyrosine on a protein lah.,"[{'text': 'Tyrosine', 'value': 'PRODUCT'}]","[{'tyrosine': 'PRODUCT'}, {'phosphate': 'PRODUCT'}, {'tyrosine': 'PRODUCT'}]",False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,30,"[{'PO43\\u2212': 'OTHER'}, {'amino acid tyrosine': 'OTHER'}]","[{'PO43\\u2212': 'OTHER'}, {'amino acid tyrosine': 'OTHER'}]"
ner,claude-3-5-sonnet,dialectal_100,"Jamil was married to the daughter of Khalid Bakdash, a Syrian politician who was the Secretary-General of the Syrian Communist Party and the first communist to be an elected member of an Arab parliament in 1954.","Jamil marry Khalid Bakdash one daughter lor, he is one Syrian politician, last time got Secretary-General of the Syrian Communist Party and first communist to kena elect into Arab parliament in 1954 one.","[{'text': 'Jamil', 'value': 'PERSON'}, {'text': 'Khalid Bakdash', 'value': 'PERSON'}, {'text': 'Syrian', 'value': 'LOCATION'}, {'text': 'Syrian Communist Party', 'value': 'ORGANIZATION'}, {'text': 'Arab', 'value': 'LOCATION'}]",[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,35,"[{'Jamil': 'PERSON'}, {'Khalid Bakdash': 'PERSON'}, {'Syria': 'LOCATION'}, {'Syrian Communist Party': 'ORGANIZATION'}, {'Arab': 'LOCATION'}]","[{'Jamil': 'PERSON'}, {'Khalid Bakdash': 'PERSON'}, {'Syria': 'LOCATION'}, {'Syrian Communist Party': 'ORGANIZATION'}, {'Arab': 'LOCATION'}]"
ner,claude-3-5-sonnet,dialectal_100,"Back to Basics focuses on genre classics, showing older movies and underground cult films, with occasional stabs at mainstream and newer genre pieces.","Back to Basics focus on genre classics one, show older movies and underground cult films, sometimes try a bit on the mainstream and new genre pieces lah.","[{'text': 'Back to Basics', 'value': 'PRODUCT'}]",[{'Back to Basics': 'EVENT'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,36,[{'Back to Basics': 'ORGANIZATION'}],[{'Back to Basics': 'ORGANIZATION'}]
ner,claude-3-5-sonnet,dialectal_100,Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,Most of the town actually one gated community called Orchid Island Golf and Beach Club lah.,"[{'text': 'Orchid Island Golf and Beach Club', 'value': 'ORGANIZATION'}]",[{'Orchid Island Golf and Beach Club': 'ORGANIZATION'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,38,[{'Orchid Island Golf and Beach Club': 'LOCATION'}],[{'Orchid Island Golf and Beach Club': 'LOCATION'}]
ner,claude-3-5-sonnet,dialectal_100,"This led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","So like that, Maximilian III Joseph, Elector of Bavaria, he go and set up the Bavarian Academy of Sciences and Humanities lor, on 28 March 1759.","[{'text': 'Maximilian III Joseph', 'value': 'PERSON'}, {'text': 'Bavaria', 'value': 'LOCATION'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'Maximilian III Joseph': 'PERSON'}, {'Bavaria': 'LOCATION'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}]",False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,39,"[{'Maximilian III Joseph, Elector of Bavaria': 'PERSON'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}]","[{'Maximilian III Joseph, Elector of Bavaria': 'PERSON'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,dialectal_100,In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,"In 1955 hor, it start to receive one early model of the Boeing B-52 Stratofortress lor, then upgrade to many different models over the next 40 years.","[{'text': 'Boeing B-52 Stratofortress', 'value': 'PRODUCT'}]",[{'Boeing B-52 Stratofortress': 'PRODUCT'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,41,[{'Boeing B-52': 'PRODUCT'}],[{'Boeing B-52': 'PRODUCT'}]
ner,claude-3-5-sonnet,dialectal_100,Many of the men were separated from their families and sent into the B.C.,Many of the men kena separate from their families and send into the B.C. lor.,"[{'text': 'B.C.', 'value': 'LOCATION'}]",[{'B.C.': 'LOCATION'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,44,[],[]
ner,claude-3-5-sonnet,dialectal_100,"The founder of Kōeido (the purveyors of Kibi dango) authored a travel guide in 1895, in which he claimed that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palace in Okayama.","The one who start Kōeido, the one selling Kibi dango lah, he go and write one travel guide in 1895 lor. He say hor, Kibitsuhiko himself hand-roll some kibi dango to give Emperor Jimmu one, when he come by Takayama Palace in Okayama.",{},[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,45,"[{'K\\u014deido': 'ORGANIZATION'}, {'Kibi dango': 'PRODUCT'}, {'Kibitsuhiko': 'ORGANIZATION'}, {'kibi dango': 'PRODUCT'}, {'Jimmu': 'PERSON'}, {'Takayama Palace': 'BUILDING'}, {'Okayama': 'LOCATION'}]","[{'K\\u014deido': 'ORGANIZATION'}, {'Kibi dango': 'PRODUCT'}, {'Kibitsuhiko': 'ORGANIZATION'}, {'kibi dango': 'PRODUCT'}, {'Jimmu': 'PERSON'}, {'Takayama Palace': 'BUILDING'}, {'Okayama': 'LOCATION'}]"
ner,claude-3-5-sonnet,dialectal_100,His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.,"His student Vadeebhasimha write in prose 'Gayachintamani' and 'Kshatrachudamini' one, based on poet Banas 'Kadambari' lah, then minister Chavundaraya also write 'Charitarasara'.",{},[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,46,"[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'ART'}, {'Kshatrachudamini': 'ART'}, {'Banas': 'PERSON'}, {'Kadambari': 'ART'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'ART'}]","[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'ART'}, {'Kshatrachudamini': 'ART'}, {'Banas': 'PERSON'}, {'Kadambari': 'ART'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'ART'}]"
ner,claude-3-5-sonnet,dialectal_100,"Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","Dorsa got Bachelor of Music in Composition one from California State University, Northridge in 2001, then Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and Doctor of Musical Arts at University of Michigan, Ann Arbor in 2008 lah.",{},[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,47,"[{'Dorsa': 'PERSON'}, {'Bachelor of Music': 'OTHER'}, {'California State University, Northridge': 'ORGANIZATION'}, {'Master of Music': 'OTHER'}, {'Cal State Northridge': 'ORGANIZATION'}, {'Doctor of Musical Arts': 'OTHER'}, {'University of Michigan': 'ORGANIZATION'}, {'Ann Arbor': 'LOCATION'}]","[{'Dorsa': 'PERSON'}, {'Bachelor of Music': 'OTHER'}, {'California State University, Northridge': 'ORGANIZATION'}, {'Master of Music': 'OTHER'}, {'Cal State Northridge': 'ORGANIZATION'}, {'Doctor of Musical Arts': 'OTHER'}, {'University of Michigan': 'ORGANIZATION'}, {'Ann Arbor': 'LOCATION'}]"
ner,claude-3-5-sonnet,dialectal_100,"In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.","Some versions, the eggplant not grilled one, but boiled, so it becomes more soft and don't have the smoky flavor like the original dish lor.",{},[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,50,[{'eggplant': 'OTHER'}],[{'eggplant': 'OTHER'}]
ner,claude-3-5-sonnet,dialectal_100,"Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","Glutamine synthetase use ammonia one, produced by nitrate reduction, amino acid degradation, and photorespiration lah.","[{'text': 'Glutamine synthetase', 'value': 'PRODUCT'}]",[{'Glutamine synthetase': 'PRODUCT'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,51,"[{'Glutamine synthetase': 'OTHER'}, {'ammonia': 'OTHER'}, {'amino acid': 'OTHER'}]","[{'Glutamine synthetase': 'OTHER'}, {'ammonia': 'OTHER'}, {'amino acid': 'OTHER'}]"
ner,claude-3-5-sonnet,dialectal_100,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"Gonu cause quite the strong gusty winds and heavy rain lah, along Pakistan's Arabian Sea coast from Karachi to Gwadar.","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': 'Pakistan', 'value': 'LOCATION'}, {'text': 'Arabian Sea', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'Gonu': 'EVENT'}, {'Pakistan': 'LOCATION'}, {'Arabian Sea': 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]",False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,55,"[{'Gonu': 'EVENT'}, {""Pakistan's Arabian Sea coast"": 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]","[{'Gonu': 'EVENT'}, {""Pakistan's Arabian Sea coast"": 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]"
ner,claude-3-5-sonnet,dialectal_100,Kenyon entered Maynooth Seminary in 1829 – the year of Catholic Emancipation.,Kenyon go Maynooth Seminary in 1829 lah – the year of Catholic Emancipation one.,"[{'text': 'Kenyon', 'value': 'PERSON'}, {'text': 'Maynooth Seminary', 'value': 'ORGANIZATION'}]","[{'Kenyon': 'PERSON'}, {'Maynooth Seminary': 'ORGANIZATION'}]",False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,56,"[{'Kenyon': 'PERSON'}, {'Maynooth Seminary': 'ORGANIZATION'}, {'Catholic Emancipation': 'EVENT'}]","[{'Kenyon': 'PERSON'}, {'Maynooth Seminary': 'ORGANIZATION'}, {'Catholic Emancipation': 'EVENT'}]"
ner,claude-3-5-sonnet,dialectal_100,"Furthermore, the SFO offered to pay reasonable legal costs.","Also, the SFO say can pay for the legal costs lor.","[{'text': 'SFO', 'value': 'ORGANIZATION'}]",[{'SFO': 'ORGANIZATION'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,58,[{'the SFO': 'ORGANIZATION'}],[{'the SFO': 'ORGANIZATION'}]
ner,claude-3-5-sonnet,dialectal_100,USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"USP42 also can deubiquitinate p53 one, maybe got need for p53 to react to stress lah.","[{'text': 'USP42', 'value': 'PRODUCT'}, {'text': 'p53', 'value': 'PRODUCT'}]","[{'USP42': 'PRODUCT'}, {'p53': 'PRODUCT'}, {'p53': 'PRODUCT'}]",False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,65,"[{'USP42': 'OTHER'}, {'p53': 'OTHER'}, {'p53': 'OTHER'}]","[{'USP42': 'OTHER'}, {'p53': 'OTHER'}, {'p53': 'OTHER'}]"
ner,claude-3-5-sonnet,dialectal_100,"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","Loyalists kena recruit from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade lor, they go and set up one fortified position in early August at the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.",{},[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,69,"[{'Queens County': 'LOCATION'}, {'New York': 'LOCATION'}, {'Richard Hewlett': 'PERSON'}, {""DeLancey's Brigade"": 'ORGANIZATION'}, {'Long Island': 'LOCATION'}, {'Setauket': 'LOCATION'}, {'Long Island Sound': 'LOCATION'}, {'Fairfield': 'LOCATION'}]","[{'Queens County': 'LOCATION'}, {'New York': 'LOCATION'}, {'Richard Hewlett': 'PERSON'}, {""DeLancey's Brigade"": 'ORGANIZATION'}, {'Long Island': 'LOCATION'}, {'Setauket': 'LOCATION'}, {'Long Island Sound': 'LOCATION'}, {'Fairfield': 'LOCATION'}]"
ner,claude-3-5-sonnet,dialectal_100,Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than Labour.,"Alex Salmond, leader of SNP lor, made history already lor, become the first First Minister of Scotland, not from Labour one.","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'First Minister', 'value': 'OTHER'}, {'text': 'Scotland', 'value': 'LOCATION'}, {'text': 'Labour', 'value': 'ORGANIZATION'}]","[{'Alex Salmond': 'PERSON'}, {'SNP': 'ORGANIZATION'}, {'First Minister': 'PERSON'}, {'Scotland': 'LOCATION'}, {'Labour': 'ORGANIZATION'}]",False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,70,"[{'Alex Salmond': 'PERSON'}, {'SNP': 'ORGANIZATION'}, {'Scotland': 'LOCATION'}, {'Labour': 'ORGANIZATION'}]","[{'Alex Salmond': 'PERSON'}, {'SNP': 'ORGANIZATION'}, {'Scotland': 'LOCATION'}, {'Labour': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,dialectal_100,Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"Mediaite give her name one part of the four-corner fight for 'Best TV Pundits' in 2014 lor, 'cause she really know her stuff on women's health and justice issues, not just the same old pattern.","[{'text': 'Mediaite', 'value': 'ORGANIZATION'}]",[{'Mediaite': 'ORGANIZATION'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,71,"[{'Mediaite': 'PERSON'}, {'Best TV Pundits': 'OTHER'}]","[{'Mediaite': 'PERSON'}, {'Best TV Pundits': 'OTHER'}]"
ner,claude-3-5-sonnet,dialectal_100,"In 1967, the park was the gathering place for a peaceful anti-war rally.","In 1967, the park become the place where people gather for a peaceful anti-war rally lah.","[{'text': '1967', 'value': 'EVENT'}]",[{'1967': 'EVENT'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,72,[],[]
ner,claude-3-5-sonnet,dialectal_100,Patrick Morris sent out her own mayday call at 6:51 am and sank 35 minutes later.,"Patrick Morris send out own mayday call at 6:51 am lah, then sank 35 minutes later lor.","[{'text': 'Patrick Morris', 'value': 'PERSON'}]",[{'Patrick Morris': 'PERSON'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,73,[{'Patrick Morris': 'PRODUCT'}],[{'Patrick Morris': 'PRODUCT'}]
ner,claude-3-5-sonnet,dialectal_100,"A German teacher for much of her life, MacKeith also advocated for peace during the Aldermaston Marches in the 1950s and demonstrations against the Vietnam War in Grosvenor Square in the 1960s.","A German teacher most of her life lah, MacKeith also kena advocate for peace one during the Aldermaston Marches in the 1950s and kena protest against the Vietnam War at Grosvenor Square in the 1960s.","[{'text': 'MacKeith', 'value': 'PERSON'}, {'text': 'Aldermaston Marches', 'value': 'EVENT'}, {'text': 'Vietnam War', 'value': 'EVENT'}, {'text': 'Grosvenor Square', 'value': 'LOCATION'}]",[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,74,"[{'German': 'LOCATION'}, {'MacKeith': 'PERSON'}, {'Aldermaston Marches': 'EVENT'}, {'Vietnam War': 'EVENT'}, {'Grosvenor Square': 'LOCATION'}]","[{'German': 'LOCATION'}, {'MacKeith': 'PERSON'}, {'Aldermaston Marches': 'EVENT'}, {'Vietnam War': 'EVENT'}, {'Grosvenor Square': 'LOCATION'}]"
ner,claude-3-5-sonnet,dialectal_100,"According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","According to Steak' n Shake archives lah, the restaurant founder, Gus Belt, went to apply for trademark on the word one in the 1930s.","[{'text': ""Steak' n Shake"", 'value': 'ORGANIZATION'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{""Steak' n Shake"": 'ORGANIZATION'}, {'Gus Belt': 'PERSON'}]",False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,76,"[{""Steak' n Shake"": 'ART'}, {'Gus Belt': 'PERSON'}]","[{""Steak' n Shake"": 'ART'}, {'Gus Belt': 'PERSON'}]"
ner,claude-3-5-sonnet,dialectal_100,"The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","The album got remixes of ``Like It or Not`` and ``Tearing Me Up`` one, from artists like A-Trak, RAC, Joris Voorn, and Tale of Us lah.",{},[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,78,"[{'Like It or Not': 'ART'}, {'Tearing Me Up': 'ART'}, {'A-Trak': 'PERSON'}, {'RAC': 'PERSON'}, {'Joris Voorn': 'PERSON'}, {'Tale of Us': 'PERSON'}]","[{'Like It or Not': 'ART'}, {'Tearing Me Up': 'ART'}, {'A-Trak': 'PERSON'}, {'RAC': 'PERSON'}, {'Joris Voorn': 'PERSON'}, {'Tale of Us': 'PERSON'}]"
ner,claude-3-5-sonnet,dialectal_100,The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"England one in ODI history lowest match score is 91, at the 1979 Cricket World Cup against Canada lor.","[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': '1979 Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'England': 'LOCATION'}, {'ODI': 'ORGANIZATION'}, {'1979 Cricket World Cup': 'EVENT'}, {'Canada': 'LOCATION'}]",False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,79,"[{'England': 'ORGANIZATION'}, {'Cricket World Cup': 'EVENT'}, {'Canada': 'ORGANIZATION'}]","[{'England': 'ORGANIZATION'}, {'Cricket World Cup': 'EVENT'}, {'Canada': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,dialectal_100,"A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","Last time in the mid-'60s, they go fit one prototype inside one special DB5 extended 4'' behind the doors, Marek himself drive one, then in 1998, they go put V8 unit inside the normal 6-cylinder Aston Martin DB7 lor.",{},[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,80,"[{""DB5 extended 4''"": 'PRODUCT'}, {'Marek': 'PERSON'}, {'Aston Martin DB7': 'PRODUCT'}, {'V8 unit': 'PRODUCT'}]","[{""DB5 extended 4''"": 'PRODUCT'}, {'Marek': 'PERSON'}, {'Aston Martin DB7': 'PRODUCT'}, {'V8 unit': 'PRODUCT'}]"
ner,claude-3-5-sonnet,dialectal_100,"The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","Last season of minor league play at Elkin Memorial Park lor, got 16,322 people come watch, average like 299 each match lah.","[{'text': 'Elkin Memorial Park', 'value': 'BUILDING'}]",[{'Elkin Memorial Park': 'BUILDING'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,81,[{'Elkin Memorial Park': 'LOCATION'}],[{'Elkin Memorial Park': 'LOCATION'}]
ner,claude-3-5-sonnet,dialectal_100,Victor Cristaldo (born 10 May 1967) is a retired Argentine-born Australian professional footballer of Paraguayan descent.,"Victor Cristaldo (born 10 May 1967) is one retired Argentine-born Australian footballer lah, got Paraguayan blood one.","[{'text': 'Victor Cristaldo', 'value': 'PERSON'}]",[{'Victor Cristaldo': 'PERSON'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,82,"[{'Victor Cristaldo': 'PERSON'}, {'Argentine': 'LOCATION'}, {'Australia': 'LOCATION'}, {'Paraguay': 'LOCATION'}]","[{'Victor Cristaldo': 'PERSON'}, {'Argentine': 'LOCATION'}, {'Australia': 'LOCATION'}, {'Paraguay': 'LOCATION'}]"
ner,claude-3-5-sonnet,dialectal_100,"The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","The Ninth kena whack bad at the Battle of Camulodunum with Quintus Petillius Cerialis during Boudica's time (61), lor, when most of the foot-soldiers die-die in the jialat try to save the Camulodunum (Colchester) city kena siege.",{},[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,84,"[{'Camulodunum': 'EVENT'}, {'Quintus Petillius Cerialis': 'PERSON'}, {'Boudica': 'EVENT'}, {'Camulodunum': 'LOCATION'}, {'Colchester': 'LOCATION'}]","[{'Camulodunum': 'EVENT'}, {'Quintus Petillius Cerialis': 'PERSON'}, {'Boudica': 'EVENT'}, {'Camulodunum': 'LOCATION'}, {'Colchester': 'LOCATION'}]"
ner,claude-3-5-sonnet,dialectal_100,"He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","He kena spotlight by all the big name publications and media like CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine lah.","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]",[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,86,"[{'CNN': 'ORGANIZATION'}, {'The Huffington Post': 'ORGANIZATION'}, {'Hypebeast': 'ORGANIZATION'}, {'The Guardian': 'ORGANIZATION'}, {'Juxtapoz Magazine': 'ORGANIZATION'}, {'Daily Mail, NRDC': 'ORGANIZATION'}, {'Aljazeera': 'ORGANIZATION'}, {'Hi-Fructose Magazine': 'ORGANIZATION'}]","[{'CNN': 'ORGANIZATION'}, {'The Huffington Post': 'ORGANIZATION'}, {'Hypebeast': 'ORGANIZATION'}, {'The Guardian': 'ORGANIZATION'}, {'Juxtapoz Magazine': 'ORGANIZATION'}, {'Daily Mail, NRDC': 'ORGANIZATION'}, {'Aljazeera': 'ORGANIZATION'}, {'Hi-Fructose Magazine': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,dialectal_100,"Perhaps the best known Ward LaFrance product was the P-80 ``Ambassador'' model of pumper, one of which was donated as product placement by the company to be used as the fictional Los Angeles County Fire Department Engine 51 on the 1970s television program`` Emergency!","Maybe the most famous Ward LaFrance product is the P-80 ``Ambassador'' pumper model lah, one of which the company donate for product placement one, to use as the fake Los Angeles County Fire Department Engine 51 in the 1970s TV show ``Emergency!'' lor.",{},[],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,90,"[{'Ward LaFrance': 'ORGANIZATION'}, {""P-80 ``Ambassador''"": 'PRODUCT'}, {'Los Angeles County Fire Department Engine 51': 'ORGANIZATION'}]","[{'Ward LaFrance': 'ORGANIZATION'}, {""P-80 ``Ambassador''"": 'PRODUCT'}, {'Los Angeles County Fire Department Engine 51': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,dialectal_100,"Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.","Lawrence say she kena given cash, but then Stephens say his life kena threaten lah.","[{'text': 'Lawrence', 'value': 'PERSON'}, {'text': 'Stephens', 'value': 'PERSON'}]","[{'Lawrence': 'PERSON'}, {'Stephens': 'PERSON'}]",False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,92,[{'Stephens': 'PERSON'}],[{'Stephens': 'PERSON'}]
ner,claude-3-5-sonnet,dialectal_100,"They finished the season 14–19, 9–9 in C-USA play to finish in seventh place.","They finish the season 14–19, 9–9 in C-USA play, end up in seventh place lah.","[{'text': 'C-USA', 'value': 'ORGANIZATION'}]",[{'C-USA': 'ORGANIZATION'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,94,[{'C-USA play': 'EVENT'}],[{'C-USA play': 'EVENT'}]
ner,claude-3-5-sonnet,dialectal_100,"Experimental GPX1 deficiency amplifies certain aspects of aging, namely endothelial dysfunction, vascular remodeling, and invasion of leukocytes in cardiovascular tissue.","Experimental GPX1 deficiency make certain aging things more jialat, like the blood vessel problem, change shape, and white blood cells come in the heart tissue lah.","[{'text': 'GPX1', 'value': 'PRODUCT'}]",[{'GPX1': 'PRODUCT'}],False,False,both_wrong,,,,,claude-0shot-dialectal_100.csv,95,[],[]
ner,claude-3-5-sonnet,discourse_100,USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"USP42 has also been shown to deubiquitinate p53, may be required for the ability of p53 to respond to stress.","[{""text"": ""USP42"", ""value"": ""PRODUCT""}, {""text"": ""p53"", ""value"": ""PRODUCT""}]","[{'USP42': 'PRODUCT'}, {'p53': 'PRODUCT'}]",False,False,both_wrong,,,,,claude-0shot-discourse_100.csv,5,"[{'USP42': 'OTHER'}, {'p53': 'OTHER'}, {'p53': 'OTHER'}]","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]"
