task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_clusters,modified_clusters
coref,mixtral,temporal_bias_100,"The Samurais respected honor while pirates have a disregard for honor, since they are only interested in increasing their wealth.","The Samurais esteemed honor while pirates have a disregard for honor, since they are only interested in increasing their wealth.",1,1,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,52,1,1
coref,mixtral,temporal_bias_100,The pen is mightier than the sword because it can be used to write world-changing documents.,The quill is mightier than the sword because it can be used to write world-changing documents.,0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,53,0,0
coref,mixtral,temporal_bias_100,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.","Elmeida nearly assassinated Hyrum, but Noa intervened to save his existence.",1,1,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,54,1,1
coref,mixtral,temporal_bias_100,"Janis is ordered to kill Noelia, but doesn't know if she can go along with this.","Janis is commanded to slay Noelia, but doesn't know if she can go along with this.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,56,0,0
coref,mixtral,temporal_bias_100,Jace loves Jesus because he tasted his goodness.,Jace loves Jesus because he savored his goodness.,0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,57,0,0
coref,mixtral,temporal_bias_100,"Jim was delighted to see Jack, because he brightened up his day.","Jim was delighted to see Jack, because he enlivened his day.",1,1,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,58,1,1
coref,mixtral,temporal_bias_100,"Cathy realizes that Heather has overheard, so she is overcome by guilt and she runs out after her into a raging storm.","Cathy realizes that Heather has overheard, so she is overcome by guilt and she scurries out after her into a raging tempest.",1,1,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,64,1,1
coref,mixtral,temporal_bias_100,"Kelly neglected to tell Katie that their rent was due, but she told her later.","Kelly neglected to tell Katie that their rent was due, but she informed her later.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,65,0,0
coref,mixtral,temporal_bias_100,Hallums did not appeal to American President Bush to help earn his release.,Hallums did not appeal to American President Bush to help earn his liberation.,0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,66,0,0
coref,mixtral,temporal_bias_100,"Oron is punished, though not treated as severely as Karl, because of his having acted under duress.","Oron is chastised, though not treated as severely as Karl, because of his having acted under duress.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,67,0,0
coref,mixtral,temporal_bias_100,"Megan accidentally fires a shot that injures Barbara, but she shoots Larry dead.","Megan accidentally discharges a shot that injures Barbara, but she shoots Larry dead.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,68,0,0
coref,mixtral,temporal_bias_100,"Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leave.","Sam arrives and tries to speak to Dom again, but he does not desire to see him, and asks him to depart.",1,1,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,69,1,1
coref,mixtral,temporal_bias_100,"Shatterstar attempts to kill Arcade, but he only destroys a robotic double.","Shatterstar attempts to slay Arcade, but he only destroys a robotic double.",1,1,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,70,1,1
coref,mixtral,temporal_bias_100,Tricia then asks Julia if she has experienced any return of the night terrors.,Tricia then inquires of Julia if she has experienced any return of the night terrors.,0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,71,0,0
coref,mixtral,temporal_bias_100,"The committee increased the price of the tickets to the dance for the students, but they changed their decision later.","The committee augmented the price of the tickets to the dance for the students, but they changed their decision later.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,72,0,0
coref,mixtral,temporal_bias_100,"Brenda spends a day with Jasmine, but she runs off after she kisses her.","Brenda spends a day with Jasmine, but she runs off after she pecks her.",1,1,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,73,1,1
coref,mixtral,temporal_bias_100,"Lingad was defeated by Estelito Mendoza, but he raised charges of fraud which led to the staging of a new election for governor.","Lingad was vanquished by Estelito Mendoza, but he raised charges of fraud which led to the staging of a new election for governor.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,74,0,0
coref,mixtral,temporal_bias_100,John asked Bill because he was confused.,John queried Bill because he was perplexed.,0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,75,0,0
coref,mixtral,temporal_bias_100,"Corday fatally stabbed Maya, though she did not attempt to flee.","Corday mortally stabbed Maya, though she did not attempt to flee.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,76,0,0
coref,mixtral,temporal_bias_100,"The U.S.S Enterprise tried to assist a sister ship, but they arrived too late to save them.","The U.S.S Enterprise endeavored to assist a sister ship, but they arrived too late to save them.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,78,0,0
coref,mixtral,temporal_bias_100,"Vicky repeatedly tires to seduce Emma, but she turns her down.","Vicky repeatedly endeavors to seduce Emma, but she turns her down.",1,1,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,79,1,1
coref,mixtral,temporal_bias_100,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescue her daughter and confess.,Penelope claims to suspect Ruth because she surmised Ms Lingard would rescue her daughter and confess.,0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,80,0,0
coref,mixtral,temporal_bias_100,The drug cartel enlists the help of the local population to work their fields since they need cheap labor to maximize their profits.,The drug cartel enlists the aid of the local population to work their fields since they need cheap labor to maximize their profits.,0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,81,0,0
coref,mixtral,temporal_bias_100,"Esaias was not related to Willem van de Velde, but he was the cousin of Jan van de Velde.","Esaias was not related to Willem van de Velde, but he was the kinsman of Jan van de Velde.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,82,0,0
coref,mixtral,temporal_bias_100,"When Saul realizes where Javadi is going, he immediately sends Carrie and Quinn there to intercept him.","When Saul realizes where Javadi is bound, he immediately sends Carrie and Quinn there to intercept him.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,83,0,0
coref,mixtral,temporal_bias_100,"However, Toyotomi Hideyoshi ordered Koremitsu to be killed when he was thirteen years of age for unknown reasons.","However, Toyotomi Hideyoshi ordered Koremitsu to be slain when he was thirteen years of age for unknown reasons.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,86,0,0
coref,mixtral,temporal_bias_100,"Mary smiled at Susan, but she was not happy to see her.","Mary smiled at Susan, but she was not joyous to see her.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,88,0,0
coref,mixtral,temporal_bias_100,"Enki does not tell Atrahasis directly, but he speaks to him in secret via a reed wall.","Enki does not tell Atrahasis directly, but he speaks to him in secret via a reed partition.",1,1,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,89,1,1
coref,mixtral,temporal_bias_100,"Shemp was thrilled to be away from Healy but, as was his nature, worried incessantly about brother Moe and partner Larry.","Shemp was thrilled to be away from Healy but, as was his nature, fretted incessantly about brother Moe and partner Larry.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,91,0,0
coref,mixtral,temporal_bias_100,Mary likes Joe because she likes females.,Mary fancies Joe because she likes females.,0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,96,0,0
coref,mixtral,temporal_bias_100,"Souness thanked Platini, but declined the offer, citing dressing room harmony as his reason.","Souness thanked Platini, but declined the offer, citing dressing room concord as his reason.",0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,98,0,0
coref,mixtral,temporal_bias_100,The blimp hit the tree because it lost air.,The airship hit the tree because it lost air.,0,0,True,True,both_correct,,,,,mixtral-0shot-temporal_bias_100.csv,99,0,0
coref,mixtral,typo_bias_100,"Jason built Rocky a robot, and he gave it to him.","Jason built Rocky a robot, and he gave it to himm.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,0,0,0
coref,mixtral,typo_bias_100,"Though Gino tries to avoid Ross, he can not help but eventually fall in love with him.","Though Gino tries to avoid Ross, he can not help but eventually fall in love with himm.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,1,0,0
coref,mixtral,typo_bias_100,"Anna tries again to live with Karla, but she can not get Vronsky out of her head.","Anna tries again to live with Karla, but shhe can not get Vronsky out of her head.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,2,0,0
coref,mixtral,typo_bias_100,Pigs are better than sheep because they make bacon.,Pigs are better than sheep because they make baccon.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,3,0,0
coref,mixtral,typo_bias_100,"Janet is in love with Wanda, but her father insists on her marrying a French lord.","Janet is in love with Wanda, but her father insists on her marrying a French lordd.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,4,0,0
coref,mixtral,typo_bias_100,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescue her daughter and confess.,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescque her daughter and confess.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,5,0,0
coref,mixtral,typo_bias_100,"Tina is scared, but Emma comes after her and protects herself with a gun.","Tina is scared, but Emma comes afther her and protects herself with a gun.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,6,0,0
coref,mixtral,typo_bias_100,Bonnie is still a little freaked out about being attacked by Ashley but she is grateful to Stefan who saved her life.,Bonnie is still a little freaked out about being attacked by Ashley but she is gratefull to Stefan who saved her life.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,7,0,0
coref,mixtral,typo_bias_100,"Albert had become extremely protective of Phillip and when he found out about the rape, he made sure Bradley was arrested.","Albert had become extremely protective of Phillip and when he found out about the rapee, he made sure Bradley was arrested.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,8,0,0
coref,mixtral,typo_bias_100,"Megan accidentally fires a shot that injures Barbara, but she shoots Larry dead.","Megan accidentally fires a shot that injures Barbara, but shhe shoots Larry dead.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,9,0,0
coref,mixtral,typo_bias_100,"Corday fatally stabbed Maya, though she did not attempt to flee.","Corday fatally stabbed Maya, though shee did not attempt to flee.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,10,0,0
coref,mixtral,typo_bias_100,Laila grows closer to Cora when she holds her a late birthday celebration as everyone forgets the date.,Laila grows closer to Cora when she holds her a late birthday celebaration as everyone forgets the date.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,12,0,0
coref,mixtral,typo_bias_100,Laila grows closer to Cora when she holds her a late birthday celebration as everyone forgets the date.,Laila grows closer to Cora when she holds her a late birthday celebaration as everyone forgets the date.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,13,0,0
coref,mixtral,typo_bias_100,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescue her daughter and confess.,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescure her daughter and confess.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,14,0,0
coref,mixtral,typo_bias_100,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.","Elmeida nearly assassinated Hyrum, but Noa intervened to save his lifee.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,15,1,1
coref,mixtral,typo_bias_100,Kathy paid Jane to leave but she returned several weeks later.,Kathy paid Jane to leave but shhe returned several weeks later.,1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,24,1,1
coref,mixtral,typo_bias_100,"Eclipso then attempts to kill Mehdi, but finds that he is too strong.","Eclipso then attempts to kill Mehdi, but finds that he is too strrong.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,26,1,1
coref,mixtral,typo_bias_100,"Vicky repeatedly tires to seduce Emma, but she turns her down.","Vicky repeatedly tires to seduce Emma, but she turns her downn.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,27,1,1
coref,mixtral,typo_bias_100,"Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leave.","Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leavve.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,28,1,1
coref,mixtral,typo_bias_100,"Brenda spends a day with Jasmine, but she runs off after she kisses her.","Brenda spends a day with Jasmine, but shee runs off after she kisses her.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,29,1,1
coref,mixtral,typo_bias_100,Mellish disliked Callaghan so much that he resigned from the cabinet within months of Wilson's own retirement.,Mellish disliked Callaghan so much that he resigned from the cabniet within months of Wilson's own retirement.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,32,0,0
coref,mixtral,typo_bias_100,Laila grows closer to Cora when she holds her a late birthday celebration as everyone forgets the date.,Laila grows closer to Cora when she holds her a late birthday celebratoin as everyone forgets the date.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,33,0,0
coref,mixtral,typo_bias_100,Pigs are better than sheep because they make bacon.,Pigs are better than sheep becasue they make bacon.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,34,0,0
coref,mixtral,typo_bias_100,"Ginette wants to hug Susanna, but she notices that the tobacco smell comes from her clothes.","Ginette wants to hug Susanna, but she notices that the tobacco smell comes from her colthes.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,35,0,0
coref,mixtral,typo_bias_100,Bob can beat Larry at arm wrestling because he has more muscles.,Bob can beat Larry at arm wrestling becuase he has more muscles.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,36,0,0
coref,mixtral,typo_bias_100,"Daniela is also enchanted by Nina, but her heart still beats strong for Almerinda.","Daniela is also enchanted by Nina, but her heart still beats srtong for Almerinda.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,37,0,0
coref,mixtral,typo_bias_100,John asked Bill because he was confused.,John asked Bill because eh was confused.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,38,0,0
coref,mixtral,typo_bias_100,Jace loves Jesus because he tasted his goodness.,Jace loves Jesus becuase he tasted his goodness.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,39,0,0
coref,mixtral,typo_bias_100,"Geraci swears revenge against Michael, staying quiet until he can hatch a plan to defeat him.","Geraci swears revenge against Michael, staying quiet until eh can hatch a plan to defeat him.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,40,0,0
coref,mixtral,typo_bias_100,"Naji is supposed to come over for a visit with Khalil, but he doesn't come.","Naji is supposed to come over for a visit with Khalil, but eh doesn't come.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,41,0,0
coref,mixtral,typo_bias_100,Bob sued Bill because he wanted more money.,Bob sued Bill becuase he wanted more money.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,42,0,0
coref,mixtral,typo_bias_100,"Corday fatally stabbed Maya, though she did not attempt to flee.","Corday fatally stabbed Maya, though seh did not attempt to flee.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,43,0,0
coref,mixtral,typo_bias_100,"Anna tries again to live with Karla, but she can not get Vronsky out of her head.","Anna tries again to live with Karla, but she can not get Vronsky out of her daeh.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,44,0,0
coref,mixtral,typo_bias_100,"Janis is ordered to kill Noelia, but doesn't know if she can go along with this.","Janis is ordered to kill Noelia, but doesn't know if seh can go along with this.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,45,0,0
coref,mixtral,typo_bias_100,Lakshman asked Vivan to get him some ice cream because he was hot.,Lakshman asked Vivan to get him some ice cream because eh was hot.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,46,0,0
coref,mixtral,typo_bias_100,Mellish disliked Callaghan so much that he resigned from the cabinet within months of Wilson's own retirement.,Mellish disliked Callaghan so much that he resigned from the cabniet within months of Wilson's own retierment.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,47,0,0
coref,mixtral,typo_bias_100,"Shatterstar attempts to kill Arcade, but he only destroys a robotic double.","Shatterstar attempts to kill Arcade, but he only dsetroys a robotic double.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,53,1,1
coref,mixtral,typo_bias_100,Kathy paid Jane to leave but she returned several weeks later.,Kathy paid Jane to leave but seh returned several weeks later.,1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,59,1,1
coref,mixtral,typo_bias_100,"Kelly neglected to tell Katie that their rent was due, but she remembered that it was due on the first of every month.","Kelly neglected to tell Katie that their rent was due, but she rememebred that it was due on the first of every month.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,63,1,1
coref,mixtral,typo_bias_100,Jace loves Jesus because he tasted his goodness.,Jace loves Jesus becaue he tasted his goodness.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,66,0,0
coref,mixtral,typo_bias_100,Olga kicked Sara because she was drunk.,Olga kicked Sara because she was drnk.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,67,0,0
coref,mixtral,typo_bias_100,"Oron is punished, though not treated as severely as Karl, because of his having acted under duress.","Oron is punished, though not treated as severely as Karl, becase of his having acted under duress.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,68,0,0
coref,mixtral,typo_bias_100,"When Saul realizes where Javadi is going, he immediately sends Carrie and Quinn there to intercept him.","When Saul realizes where Javadi is going, he immediatly sends Carrie and Quinn there to intercept him.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,69,0,0
coref,mixtral,typo_bias_100,"Likewise now, Nisha was forced to give the ring to Khimya, or she would have killed her brother.","Likewise now, Nisha was forced to give the ring to Khimya, or she would have killed her broter.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,70,0,0
coref,mixtral,typo_bias_100,Joe raced against Steven because he thought it would be easy.,Joe raced against Steven because he thoght it would be easy.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,71,0,0
coref,mixtral,typo_bias_100,"Shemp was thrilled to be away from Healy but, as was his nature, worried incessantly about brother Moe and partner Larry.","Shemp was thrilled to be away from Healy but, as was hs nature, worried incessantly about brother Moe and partner Larry.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,72,0,0
coref,mixtral,typo_bias_100,Mary likes Joe because she likes females.,Mary likes Joe because she likes femals.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,73,0,0
coref,mixtral,typo_bias_100,Mellish disliked Callaghan so much that he resigned from the cabinet within months of Wilson's own retirement.,Mellish disliked Callaghan so much that he resigned from the cabnet within months of Wilson's own retirement.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,74,0,0
coref,mixtral,typo_bias_100,"Tina is scared, but Emma comes after her and protects herself with a gun.","Tina is scared, but Emma comes after her and protect herself with a gun.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,75,0,0
coref,mixtral,typo_bias_100,"Megan accidentally fires a shot that injures Barbara, but she shoots Larry dead.","Megan accidentally fires a shot that injures Barbara, but she shoots Lary dead.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,77,0,0
coref,mixtral,typo_bias_100,Lakshman asked Vivan to get him some ice cream because he was hot.,Lakshman asked Vivan to get him some ice cream becase he was hot.,0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,78,0,0
coref,mixtral,typo_bias_100,"Anna tries again to live with Karla, but she can not get Vronsky out of her head.","Anna tries again to live with Karla, but she can not get Vronsky out of hr head.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,79,0,0
coref,mixtral,typo_bias_100,"Geraci swears revenge against Michael, staying quiet until he can hatch a plan to defeat him.","Geraci swears revenge aganst Michael, staying quiet until he can hatch a plan to defeat him.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,80,0,0
coref,mixtral,typo_bias_100,"Carcetti is dubious about working with Davis, but Wilson convinces him that it may tip the balance.","Carcetti is dubious about working with Davis, but Wilson convinces him that it may tip the blance.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,81,0,0
coref,mixtral,typo_bias_100,"Janet is in love with Wanda, but her father insists on her marrying a French lord.","Janet is in love with Wanda, but her father insists on her marrying a Fench lord.",0,0,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,82,0,0
coref,mixtral,typo_bias_100,"Shatterstar attempts to kill Arcade, but he only destroys a robotic double.","Shatterstar attempts to kill Arcade, but he only destoys a robotic double.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,88,1,1
coref,mixtral,typo_bias_100,"Shary asks Tania accusingly where she was at the time of the accident, and the movie ends as she begins to cry from guilt.","Shary asks Tania accusingly where she was at the time of the accidnt, and the movie ends as she begins to cry from guilt.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,90,1,1
coref,mixtral,typo_bias_100,Gennie becomes interested in Emma and is jealous when she starts seeing Chas.,Gennie becomes interested in Emma and is jealous when she starts seing Chas.,1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,92,1,1
coref,mixtral,typo_bias_100,"Brenda spends a day with Jasmine, but she runs off after she kisses her.","Brenda spends a day with Jasmine, but she runs off after she kises her.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,94,1,1
coref,mixtral,typo_bias_100,"Eclipso then attempts to kill Mehdi, but finds that he is too strong.","Eclipso then attempts to kill Mehdi, but finds that he is too stong.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,96,1,1
coref,mixtral,typo_bias_100,"Paul tries to comfort Zack, but he rejects him and heads back to base with the intent to DOR himself.","Paul tries to comfort Zack, but he rejects him and heads back to base with the intent to DOR himsef.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,97,1,1
coref,mixtral,typo_bias_100,"Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leave.","Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leav.",1,1,True,True,both_correct,,,,,mixtral-0shot-typo_bias_100.csv,98,1,1
coref,mixtral,active_to_passive_100,The campers turned on their flashlights because it was dark without them.,The flashlights were turned on by the campers because it was dark without them.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,0,1,1
coref,mixtral,active_to_passive_100,The birds ate the seeds because they were tasty.,The seeds were eaten by the birds because they were tasty.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,4,1,1
coref,mixtral,active_to_passive_100,"Samuel despises Carl, telling Bandini if he wants to win him over, he has to treat him poorly.","Carl is despised by Samuel, who is told by Bandini that if he wants to win him over, he must be treated poorly.",0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,6,1,1
coref,mixtral,active_to_passive_100,"Jason built Rocky a robot, and he gave it to him.","A robot was built for Rocky by Jason, and it was given to him by him.",0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,9,1,1
coref,mixtral,active_to_passive_100,Battlefield 3 is more fun than Modern Warfare 3 because it is a crappy game.,Battlefield 3 is considered more fun than Modern Warfare 3 because it is perceived as a crappy game.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,16,1,1
coref,mixtral,active_to_passive_100,Bob can beat Larry at arm wrestling because he has more muscles.,Larry can be beaten at arm wrestling by Bob because he has more muscles.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,22,1,1
coref,mixtral,active_to_passive_100,Pigs are better than sheep because they do not make bacon.,Pigs are considered better than sheep because bacon is not made by them.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,23,1,1
coref,mixtral,active_to_passive_100,"Geraci swears revenge against Michael, staying quiet until he can hatch a plan to defeat him.","Revenge against Michael is sworn by Geraci, who stays quiet until a plan to defeat him can be hatched.",0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,27,1,1
coref,mixtral,active_to_passive_100,Google Plus is expected to be a replacement for Facebook but it still has a lot more active users.,"A replacement for Facebook is expected to be provided by Google Plus, but a lot more active users are still maintained by it.",0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,29,1,1
coref,mixtral,active_to_passive_100,The car beat the bike because it was faster.,The bike was beaten by the car because it was faster.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,34,1,1
coref,mixtral,active_to_passive_100,"Since the linesmen are relatively far away from the referees, they are also responsible for observing the sidelines on their side of the field.","Since the linesmen are positioned relatively far away from the referees, the sidelines on their side of the field are also to be observed by them.",0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,38,1,1
coref,mixtral,active_to_passive_100,The program could successfully parse the file because it was programmed well.,The file could be successfully parsed by the program because it was programmed well.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,42,1,1
coref,mixtral,active_to_passive_100,"The committee increased the price of the tickets to the dance for the students, but they changed their decision later.","The price of the tickets to the dance for the students was increased by the committee, but the decision was later changed by them.",0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,43,1,1
coref,mixtral,active_to_passive_100,Tricia then asks Julia if she has experienced any return of the night terrors.,Julia is then asked by Tricia if any return of the night terrors has been experienced by her.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,44,1,1
coref,mixtral,active_to_passive_100,"Jack and Mark get increasingly drunk and show up uninvited to see classmates, but they refuses to let them in.","Jack and Mark are seen getting increasingly drunk and showing up uninvited to see classmates, but entry is refused to them.",1,1,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,47,0,0
coref,mixtral,active_to_passive_100,John asked Bill because he was confused.,Bill was asked by John because he was confused.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,48,1,1
coref,mixtral,active_to_passive_100,"Because the BFG refuses to eat the human, he subsists on a revolting vegetable known as a ` Snozzcumber '.","Because the human is not eaten by the BFG, subsistence on a revolting vegetable known as a `Snozzcumber' is maintained by him.",0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,50,1,1
coref,mixtral,active_to_passive_100,"Carlos becomes obsessed with Simon, but he suffers feelings of guilt since he is Rose's fianc.","Obsession with Simon is developed by Carlos, but feelings of guilt are suffered by him since he is the fiancé of Rose.",0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,52,1,1
coref,mixtral,active_to_passive_100,The keys typed the words because they were meant to be typed on.,The words were typed by the keys because they were meant to be typed on.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,55,1,1
coref,mixtral,active_to_passive_100,The chimpanzee could not use Linux because it was an animal.,Linux could not be used by the chimpanzee because it was an animal.,0,0,False,False,both_wrong,,,,,mixtral-0shot-active_to_passive_100.csv,59,1,1
