text,original_text,pronoun,candidates,type,modified_label,original_label,modified_pred,original_pred,raw_output,reasoning,original_raw_output,original_reasoning,id
"Hinckley did not hit Reagan directly, but he gravely and seriously wounded him when a bullet unexpectedly ricocheted off the side of the presidential limousine and hit him in the chest.","Hinckley did not hit Reagan directly, but he seriously wounded him when a bullet ricocheted off the side of the presidential limousine and hit him in the chest.",him,"0: Hinckley, 1: Reagan",length_bias,1,1,1,1,1,,1,"**Resolving pronoun ambiguity**

I need to clarify the pronoun ""him"" in the sentence. The phrase ""he seriously wounded him"" refers to John Hinckley Jr. wounding Ronald Reagan. Since the context indicates that Reagan was shot, ""him"" likely points to Reagan both times. So, I conclude that the index I'm looking for is 1. I'll just respond with the index ""1"" as the task specifies.",949
"Elmeida nearly succeeded in assassinating Hyrum, but Noa quickly intervened to save his life.","Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.",his,"0: Elmeida, 1: Hyrum",length_bias,1,1,1,1,1,"**Clarifying pronouns**

I need to resolve the pronoun ""his"" in the sentence: ""Elmeida nearly succeeded in assassinating Hyrum, but Noa quickly intervened to save his life."" It seems like ""his"" likely refers to Hyrum's life, which could be ambiguous because it might actually refer to either Hyrum or Elmeida. However, given the context of Elmeida attempting to assassinate Hyrum, it’s usually assumed that the life being saved is that of the target, so ""his"" would refer to Hyrum.",1,"**Resolving pronouns**

I need to clarify the pronoun ""his"" in the context: ""Elmeida nearly assassinated Hyrum, but Noa intervened to save his life."" The life being saved most likely refers to Hyrum’s life, as he was the target. Elmeida was the assassin, and Noa intervened on Hyrum's behalf. Although it's important to consider that ""his"" could refer to either character in different contexts, here it clearly points to Hyrum. So, I'll conclude it refers to index 1.",1433
James Cameron is more successful than Michael Bay because his movies sell more.,James Cameron is more successful than Michael Bay because his movies sell more worldwide.,his,"0: James Cameron, 1: Michael Bay",length_bias,0,0,0,0,0,,0,,159
"Naji is supposed to come over for a visit with his friend Khalil, but he does not show up.","Naji is supposed to come over for a visit with Khalil, but he doesn't come.",he,"0: Naji, 1: Khalil",length_bias,0,0,0,0,0,"**Resolving pronoun ambiguity**

I need to clarify the pronoun ""he"" in the sentence about Naji and Khalil. The context gives me two male individuals, so when I see ""he does not show up,"" it seems likely that it refers to Naji. Plus, considering ""his friend Khalil,"" it makes sense that ""his"" refers to Naji as well, even though it could be ambiguous at first. Overall, I'm pretty sure ""he"" is pointing back to Naji. **Clarifying visit dynamics**

I’m figuring out the context of the visit involving Naji and Khalil. The phrase ""visit with his friend Khalil"" suggests that Khalil might be hosting or accompanying Naji. When I break it down, it seems that Naji is supposed to come over, possibly with Khalil or to see him. Overall, it seems pretty clear that when ""he does not show up,"" it’s referring to Naji. So, my answer points to index 0 referencing Naji. **Considering edge cases**

I’m thinking about whether ""he"" could refer to Khalil instead of Naji, especially if Naji was supposed to come with Khalil. However, the usual pronoun rules suggest it refers back to the subject of the previous clause, which is Naji. So despite my pondering, I’m concluding that ""he"" likely points to Naji not showing up. Therefore, I’ll return the number 0, as it represents Naji.",0,,405
John killed Bill because he was desperately fighting for his own life.,John killed Bill because he was fighting for his life.,he,"0: John, 1: Bill",length_bias,0,0,0,0,0,"**Analyzing context nuances**

I’m wanting to make sure I understand whether ""he"" refers to Bill in this situation. I’m questioning if John killed Bill while Bill was aggressively fighting for his own life. But, if he's defending himself, then it doesn’t really make sense to say John killed him “because” of that. It’s tricky! So, ultimately, my answer is 0. Let's keep exploring these nuances!",0,"**Analyzing Winograd schema**

I'm working through a standard Winograd schema example: ""John killed Bill because he was fighting for his life."" Here, the pronoun ""he"" likely refers to John, suggesting self-defense. However, in a variant like ""John killed Bill because he was suicidal,"" it seems inconsistent. 

Looking at another example, ""John killed Bill because he was in danger,"" the danger likely refers to John again. It seems I should respond with the index 0, indicating John is the referent.",99
"Josie did not like Sarah at all, but she did not know it whatsoever.","Josie did not like Sarah, but she did not know it.",she,"0: Josie, 1: Sarah",length_bias,1,1,1,1,1,,1,,751
"Emma, after much hesitation, finally agrees to put Jennifer ashore, but only after she has given her some sleeping pills.","Emma finally agrees to put Jennifer ashore, but after she has given her sleeping pills.",she,"0: Emma, 1: Jennifer",length_bias,0,0,0,0,0,"**Resolving pronoun ambiguity**

I need to resolve the pronoun ""she"" in the text regarding Emma and Jennifer. It seems ""she"" likely refers to Emma when it says, ""only after she has given her some sleeping pills,"" since the subject of ""agrees to put Jennifer ashore"" is clearly Emma. This suggests that Emma gave sleeping pills to Jennifer. However, I must be cautious since it could be ambiguous; for instance, could ""she"" refer to Jennifer? But that would be a strange scenario. **Clarifying pronoun references**

I need to clarify the scenario where it seems Jennifer gave Emma the pills. The sentence makes it clear that Emma decides to put Jennifer ashore after giving her some sleeping pills. In this case, ""she"" typically refers to the subject from the previous clause, which in this case would be Emma. If ""she"" were to refer to Jennifer, it would imply an illogical situation. It makes more sense that Emma is administering the pills to sedate Jennifer before putting her ashore. Therefore, ""she"" refers to Emma, leading me to the answer 0.",0,,356
"The football players went on strike against the NFL, but they will consider their demands to end it.","The football players went on strike against the NFL organization, but they will consider their demands to send the strike.",they,"0: The football players, 1: the NFL",length_bias,1,1,1,1,1,"**Resolving pronoun ambiguity**

I’m working on clarifying the pronoun ""they"" in the sentence about the football players and the NFL. I need to figure out if ""they"" refers to the players or the NFL. It seems plausible that ""they"" could refer to the NFL considering the players' demands to end the strike. However, the sentence also makes me wonder if the players are considering their own demands, which feels odd. A reflexive scenario may not fit here, since usually, it's the opposing party that considers the demands. **Clarifying pronoun references**

So, I’ve concluded that ""they"" refers to the NFL, and ""it"" most likely means the strike, since ending the strike would involve meeting demands. This means ""they"" would consider the players' demands. I realize ""the football players"" could also be a candidate for ""they,"" but that doesn’t fit the context, as it’s the NFL that would consider the demands. It's helpful to remember that sometimes organizations can be referred to with plural pronouns, but in this case, the NFL matches better semantically. **Resolving demands in context**

I need to clarify ""their demands."" If ""they"" refers to the players, then ""their demands"" would mean the players' own demands, which is plausible. However, it seems odd for players to reconsider demands they've already made. Typically, it's the owners or the NFL who would consider such demands. This leads me to conclude that ""they"" refers to the NFL, while ""their"" points to the players. So, the final answer is ""1.""",1,"**Clarifying pronoun reference**

I need to resolve the pronoun ""they"" in this sentence: ""The football players went on strike against the NFL organization, but they will consider their demands to send the strike."" It sounds a bit odd—maybe it's a typo and should be ""end the strike"" instead of ""send."" If ""they"" refers to the NFL organization, then it becomes ambiguous since it’s singular. Still, ""they"" could also refer to the players considering their own demands. It's tricky! **Resolving pronoun ambiguity**

In the sentence, ""they will consider their demands,"" ""their demands"" likely refers to the players. It feels odd because typically, the other party considers demands, which points to the NFL organization being the subject. Though ""they"" is plural, it can refer to a group like the organization representing people as a collective. Based on the context, ""they"" should align with the NFL. Plus, I need to confirm that ""send the strike"" should actually be ""end the strike."" The final answer points to the organization considering the players' demands.",576
"Feeling the heat, Lakshman asked Vivan to quickly get him some refreshing ice cream because he was hot.",Lakshman asked Vivan to get him some ice cream because he was hot.,he,"0: Lakshman, 1: Vivan",length_bias,0,0,0,0,0,,0,,1455
"Carcetti is quite dubious about the idea of working with Davis, but Wilson convinces him that it may tip the balance in their favor.","Carcetti is dubious about working with Davis, but Wilson convinces him that it may tip the balance.",him,"0: Carcetti, 1: Davis",length_bias,0,0,0,0,0,,0,"**Resolving pronouns**

I need to clarify the pronoun ""him"" in the sentence: ""Carcetti is dubious about working with Davis, but Wilson convinces him that it may tip the balance."" Considering the candidates, Carcetti is the one who is dubious, and it makes sense for Wilson to convince him. Although there’s a mention of Davis as a possible reference, the context indicates that ""him"" most likely refers to Carcetti. So, I conclude that the answer is 0.",1354
"Some actors choose to perform their own stunts, rather than using stunt doubles, since they like to ensure it remains as authentic as possible.",Some actors choose to perform their own stunts instead of using stunt doubles since they like to keep it as authentic as possible.,they,"0: Some actors, 1: stunt doubles",length_bias,0,0,0,0,0,"**Resolving pronoun usage**

I need to clarify the pronoun ""they"" in the sentence about actors performing their own stunts. It seems ""they"" refers to the actors rather than the stunt doubles. Since it's the actors who prefer authenticity, I’ll index it as 0. Both subjects are plural, but the semantics clearly indicate that it's the actors who are concerned about maintaining that authenticity. So, the answer is definitely 0.",0,"**Resolving pronouns**

I need to resolve the pronoun ""they"" in the sentence about actors performing their own stunts. It seems like ""they"" refers to ""Some actors,"" since that fits the context of liking authenticity. This suggests that the actors prefer authenticity as their reason for choosing to perform stunts rather than using stunt doubles. Since ""they"" matches with ""Some actors,"" I'll conclude that answer is 0 and just provide the index.",81
"Jim was absolutely delighted to see Jack, because he really brightened up his entire day.","Jim was delighted to see Jack, because he brightened up his day.",he,"0: Jim, 1: Jack",length_bias,1,1,1,1,1,,1,,1181
"Initially, Harry is quite angry with Ron but after some time he eventually reconciles with him.",Harry is angry with Ron at first but then he reconciles with him.,him,"0: Harry, 1: Ron",length_bias,1,1,1,1,1,"**Clarifying pronoun reference**

I'm trying to figure out what the pronoun ""him"" refers to in the sentence about Harry and Ron. The candidate indexes are Harry (0) and Ron (1). Since ""he"" likely refers to Harry, it seems logical that ""him"" refers to Ron. The typical understanding is that if someone is angry at another person, they would reconcile with that person afterward. Therefore, I conclude that ""him"" equals Ron, and I'll output index 1.",1,,1312
Joe eagerly raced against Steven because he thought it would surely be easy.,Joe raced against Steven because he thought it would be easy.,he,"0: Joe, 1: Steven",length_bias,0,0,0,0,0,,0,,1164
The Military Police quickly threw the army recruits in the brig because they were causing a significant distrubance in the neighboring town.,The Military Police threw the army recruits in the brig since they were causing a distrubance in the neighboring town.,they,"0: The Military Police, 1: the army recruits",length_bias,1,1,1,1,1,"**Resolving pronouns in context**

I need to clarify the pronoun ""they"" in the sentence regarding the Military Police and army recruits. It seems like ""they"" likely refers to the army recruits since the MPs threw them into the brig for causing a disturbance, which makes sense conceptually. Both subjects are plural, reinforcing that interpretation. In this case, I’ll also note the typo ""distrubance"" even though it doesn’t affect the main point. My final answer will just be ""1"".",1,"**Resolving pronouns**

I’m working to clarify the pronoun ""they"" in the sentence about the Military Police and army recruits. It appears that ""they"" likely refers to ""the army recruits"" since they are the ones causing the disturbance. I need to check for any ambiguity in the phrase ""threw the army recruits in the brig."" While ""threw"" can seem physical, here it’s idiomatic for imprisoning. I’m confident in choosing ""the army recruits"" as the antecedent.",704
Trick Or Treaters are joyfully celebrating the holiday earlier during the day at Church since they are strongly encouraged to do it during daylight and among close friends for safety reasons.,Trick Or Treaters are celebrating the holiday earlier during the day at Church since they are encouraged to do it during the day and among friends for safety reasons.,they,"0: Trick Or Treaters, 1: Church",length_bias,0,0,0,0,0,,0,"**Resolving pronoun clarity**

I need to clarify the pronoun ""they"" in this context. The sentence mentions, ""Trick Or Treaters are celebrating..."" and ""they are encouraged to do it during the day and among friends for safety reasons."" It seems like ""they"" refers to Trick Or Treaters, not the Church, which is less likely. So, ""they"" equals Trick Or Treaters, making the index 0. Thus, the answer will simply be ""0.""",884
"The defending commander, Shi Kefa, was mercilessly executed by Qing after he steadfastly refused to submit to his authority.","The defending commander, Shi Kefa, was also executed by Qing after he refused to submit to his authority.",he,"0: The defending commander, Shi Kefa, 1: Qing",length_bias,0,0,0,0,0,,0,,1172
"Denise is initially hostile to Lucy, but gradually she warms to him when she sees he has truly changed and they eventually reunite.","Denise is initially hostile to Lucy, but she warms to him when she sees he has changed and they eventually reunite.",she,"0: Denise, 1: Lucy",length_bias,0,0,0,0,0,,0,,1371
The pen is mightier than the sword because it can not only write but also stab things.,The pen is mightier than the sword because it can only stab things.,it,"0: The pen, 1: the sword",length_bias,0,1,0,1,0,"**Resolving pronoun ambiguity**

I need to clarify the pronoun ""it"" in the sentence: ""The pen is mightier than the sword because it can not only write but also stab things."" I think ""it"" refers to ""the pen"" since both ""write"" and ""stab"" can apply to the pen, while the sword can only stab. This supports the claim that the pen is mightier than the sword. If ""it"" referred to the sword, the whole idea falls apart, so the index is 0.",1,"**Resolving pronoun confusion**

I’m trying to figure out the pronoun ""it"" in the sentence ""The pen is mightier than the sword because it can only stab things."" I wonder what ""it"" refers to. The part ""because it can only stab things"" makes me think—it could point to either the pen or the sword. The sword can stab, slash, and cut, while a pen is mainly for writing. But you could argue a pen can stab too, although its main function isn’t stabbing. **Analyzing sarcasm in the phrase**

I think the intention behind ""the pen is mightier than the sword because it can only stab things"" is sarcastic. This suggests the sword is inferior since it’s limited to stabbing. The reasoning here supports the idea that the pen's mightiness comes from the sword's inability to do more than stab. If ""it"" referred to the pen, it would imply that the pen can only stab, which isn't true. This contradiction might add a comedic touch, but overall, it raises logical issues.",336
Kathy paid Jane to leave but she returned later.,Kathy paid Jane to leave but she returned several weeks later.,she,"0: Kathy, 1: Jane",length_bias,0,1,1,1,1,"**Resolving pronouns**

I need to clarify the pronoun ""she"" in the sentence about Kathy and Jane. It's ambiguous since ""she"" could refer to either person. Following typical pronoun resolution strategies, the pronoun usually refers to the subject of the preceding clause. So, since Kathy is the subject in ""Kathy paid Jane to leave,"" the inference points to Jane returning later after being paid to leave. This interpretation makes sense—Jane returning contradicts Kathy's intention. **Clarifying pronouns again**

I’m looking at a common Winograd problem with the sentence about Kathy and Jane, specifically ""Kathy paid Jane to leave because she was angry."" Here, the ambiguity might arise, but ""returned later"" most likely refers to Jane, who left. According to grammar rules, the pronoun often points to the nearest subject. Yet, the context strongly indicates that Jane left and then returned. Thus, the answer is candidate 1: Jane. Final decision: 1.",1,,991
"Jane Bingum presented compelling, strong evidence against Claire, but she may still present a very strong defense on her part.","Jane Bingum presented strong evidence against Claire, but she may present a strong defense on her part.",she,"0: Jane Bingum, 1: Claire",length_bias,1,1,1,1,1,"**Identifying pronoun antecedent**

I need to determine the antecedent for the pronoun ""she"" in the sentence. The candidates are Jane Bingum (the prosecutor) and Claire (the defendant). The structure suggests that ""she"" likely refers to Claire, since ""on her part"" implies it's Claire who can present a strong defense. The use of ""but"" indicates that despite the compelling evidence against her, Claire still has the opportunity to defend herself. Although I wonder if Jane could present a defense too, it seems more logical for ""she"" to refer to Claire. **Choosing the antecedent**

The phrase ""against Claire, but she may still present a very strong defense"" indicates that ""she"" refers to Claire. It's clear that Claire has the opportunity to defend herself, so I should choose index 1 for the pronoun ""she."" This aligns with the context of the sentence where Claire is mentioned as the one presenting the defense. So, I’ll go ahead and return ""1.""",1,,965
Warren snuck Nige outside and said if he saw him again he would kill him.,Warren snuck Nige outside and said that if he ever saw him again he would kill him.,he,"0: Warren, 1: Nige",length_bias,0,0,0,0,0,"**Finalizing response**

I’m noticing that the dataset can pick out some ambiguous entries, but I think the answer here is clear: it’s just 0. I’ll respond simply with “0” to keep it straightforward and finalize that. It seems like a concise and efficient way to communicate the answer. So, I'll go ahead and wrap this up!",0,,1472
Chris then decides to break up with Anthony once more after he realizes that he is not the person he truly wants.,Chris then breaks up with Anthony again after he realizes that he is not who he wants.,he,"0: Chris, 1: Anthony",length_bias,1,1,0,0,0,,0,"**Resolving pronoun ambiguity**

I've got to figure out the pronoun ""he"" in the sentence about Chris and Anthony. The tricky part is that it occurs twice, leading to confusion about which person it refers to. It seems usual to resolve this to the first occurrence, yet some datasets expect a distinction. It could mean both refer to the same person, but the prompt isn’t clear. I need to pinpoint who realizes what in this context. **Clarifying pronoun usage**

I need to look closely at the pronouns in the sentence about Chris and Anthony. Usually, the pronoun in the subordinate clause ""after he realizes..."" refers to the subject of the main clause, which is Chris. So, ""he realizes"" means ""Chris realizes."" However, the phrase ""that he is not who he wants"" creates ambiguity. It suggests that Chris realizes Anthony isn't who he wants romantically, but the second ""he"" could also refer to Anthony. It’s tricky with both pronouns being “he”! **Resolving pronoun references**

Alright, if I resolve the first ""he"" in ""he realizes"" as Chris, then the second ""he"" in ""he is not who he wants"" turns into something trickier. Here, the first ""he"" likely refers to Anthony while the second corresponds to Chris. Yet, the question may expect the pronoun to primarily mean Chris since that's the main focus. Typically, datasets focus on the first occurrence. So I'll conclude that ""he"" refers to Chris, making the answer index 0. So, I’ll just output “0.”",1191
"The Samurais deeply respected the concept of honor, whereas pirates have a complete disregard for it, since they are solely focused on increasing their vast wealth.","The Samurais respected honor while pirates have a disregard for honor, since they are only interested in increasing their wealth.",they,"0: The Samurais, 1: pirates",length_bias,1,1,1,1,1,"**Resolving pronouns**

I'm thinking about how to resolve the pronoun ""they"" in the context of pirates. It appears that ""they"" is referring to pirates, focusing on their complete disregard for something, likely rules or laws, as they chase after wealth. So, in this case, the candidate index I would return is ""1"". It's straightforward to connect it all back to the pirates and their motivations!",1,"**Resolving pronoun reference**

I need to clarify the pronoun ""they"" in the sentence provided. It appears in the context where ""they"" likely refers to pirates since the preceding part discusses their disregard for honor. The clause following explains that disregard by stating that pirates are focused solely on wealth. So, I'm concluding that ""they"" modifies ""pirates."" Thus, I identify the correct index as 1 and will return only ""1.""",631
South Korea does not like North Korea because they are constantly threatening the region's peace and stability.,South Korea does not like North Korea because they are constantly threatening their peace.,they,"0: South Korea, 1: North Korea",length_bias,1,1,1,1,1,,1,,10
The bat hit the ball hard because it unexpectedly flew right in the way of the trajectory.,The bat hit the ball because it flew in the way of the trajectory.,it,"0: The bat, 1: the ball",length_bias,0,0,1,1,1,"**Resolving ambiguous pronouns**

I need to clarify what ""it"" refers to in the sentence about the bat and the ball. “It” could refer to either the ball or the bat, but the context is tricky. Normally, the bat would hit the ball because the batter swings, so “it” might indicate something unexpected flying into the ball’s path. But I’m wondering about the timing—can we logically determine which object might actually fly? I’ll need to analyze this further! **Clarifying the flying objects**

I've realized that both the bat and ball can technically ""fly,"" but in this context, the ""bat"" refers to the sports equipment, which doesn’t fly. So the pronoun ""it"" most likely points to ""the ball,"" suggesting it unexpectedly flew into the trajectory of the bat's swing. This makes sense, as the ball coming into the bat's path could indeed cause a hard hit. If ""it"" referred to the bat, it would be confusing, since sports bats don’t fly! **Analyzing pronoun resolution**

I’m considering that while the bat being swung might seem like it’s flying, the phrase ""unexpectedly flew right in the way of the trajectory"" implies some kind of autonomous movement. This leads me to think that ""it"" most likely refers to ""the ball,"" as the bat’s movement depends on the batter. If we dig deeper, ""trajectory"" points to either the bat's swing path or the ball's path. The phrase implies something obstructing another's trajectory—if it's the ball, it suggests it flew into the bat's swing path. So, I wonder what the bat's trajectory is! **Deciding on pronoun reference**

I’m analyzing the phrase ""flew right in the way of the trajectory."" The bat’s swing path is a trajectory, so it's plausible that the ball flew into this path when the bat swung. If ""it"" was referring to the bat, it would imply the bat flew into the ball's trajectory, which doesn’t work since bats don’t fly on their own. The word ""unexpectedly"" points more towards the ball. So, it makes sense that ""it"" refers to the ball, leading me to conclude that the answer is 1.",1,"**Determining pronoun reference**

I need to clarify the pronoun ""it"" in the sentence about the bat and the ball. The phrase ""it flew in the way of the trajectory"" could refer to either the bat or the ball. Generally, it's the ball that flies, but the expression suggests something entered the trajectory's path. I think the intended meaning is that the ball flew into the path of the bat's trajectory, prompting the bat to hit it. But I’m still wondering about the context of that trajectory. **Resolving the trajectory reference**

I'm considering that the trajectory in question likely refers to the bat's swing. When I think about ""the way of the trajectory,"" it sounds like an obstruction entered the bat's path, suggesting that the ball flew into it, which caused contact. The bat hit the ball because the ball flew into its trajectory. The pronoun ""it"" clearly refers to ""the ball."" I'm concluding that it’s indeed the baseball bat hitting the ball—definitely not the flying animal bat. So, I'll just go with index 1.",986
"Naser al-Din Shah Qajar affectionately nicknamed Mohammad Hosein as the bird, after he hears the beautiful poem that he had written.","Naser al-Din Shah Qajar nicknamed Mohammad Hosein as the bird, after he hears a poem that he had written.",he,"0: Mohammad Hosein, 1: Naser al-Din Shah Qajar",length_bias,0,0,1,1,1,,1,,1381
The racquetball players were quite annoyed by the other students in the activity center because they were inconsiderately using the racquetball courts to play badminton.,The racquetball players were annoyed by the other students in the activity center because they were using the racquetball courts to play badminton.,they,"0: The racquetball players, 1: the other students",length_bias,1,1,1,1,1,"**Resolving pronouns**

I've got a pronoun resolution task. In the text, ""they"" refers to either ""the racquetball players"" or ""the other students."" After analyzing, it turns out that ""they"" points to ""the other students"" who were using the courts inconsiderately. This caused annoyance for the racquetball players. So I determine that the answer is 1, confirming that ambiguity isn't an issue here. My final output will be ""1."" No extra words needed!",1,"**Clarifying pronoun reference**

I need to resolve who ""they"" refers to in the sentence about racquetball players and students playing badminton. It seems likely ""they"" refers to the other students, since it doesn't make sense for the racquetball players to be annoyed at themselves. I'll double-check the plural nature of the pronouns, and confirm that ""they"" logically points to the other students causing the annoyance, not to the players. So, I'll go with that conclusion.",393
The mother bear furiously attacked Karen because she had gotten dangerously too close to her cub.,The mother bear attacked Karen because she had gotten too close to her cub.,she,"0: The mother bear, 1: Karen",length_bias,1,1,1,1,1,,1,,1400
