task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_clusters,modified_clusters
coref,gpt2,temporal_bias_100,Hkkinen tried to attack Senna but he ran into the back of him.,Hkkinen tried to assail Senna but he ran into the back of him.,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,94,1,1
coref,gpt2,temporal_bias_100,Mary likes Joe because she likes females.,Mary fancies Joe because she likes females.,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,96,0,0
coref,gpt2,temporal_bias_100,"Souness thanked Platini, but declined the offer, citing dressing room harmony as his reason.","Souness thanked Platini, but declined the offer, citing dressing room concord as his reason.",0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,98,0,0
coref,gpt2,typo_bias_100,"Jason built Rocky a robot, and he gave it to him.","Jason built Rocky a robot, and he gave it to himm.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,0,0,0
coref,gpt2,typo_bias_100,"Though Gino tries to avoid Ross, he can not help but eventually fall in love with him.","Though Gino tries to avoid Ross, he can not help but eventually fall in love with himm.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,1,0,0
coref,gpt2,typo_bias_100,"Anna tries again to live with Karla, but she can not get Vronsky out of her head.","Anna tries again to live with Karla, but shhe can not get Vronsky out of her head.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,2,0,0
coref,gpt2,typo_bias_100,Pigs are better than sheep because they make bacon.,Pigs are better than sheep because they make baccon.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,3,0,0
coref,gpt2,typo_bias_100,"Janet is in love with Wanda, but her father insists on her marrying a French lord.","Janet is in love with Wanda, but her father insists on her marrying a French lordd.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,4,0,0
coref,gpt2,typo_bias_100,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescue her daughter and confess.,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescque her daughter and confess.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,5,0,0
coref,gpt2,typo_bias_100,Bonnie is still a little freaked out about being attacked by Ashley but she is grateful to Stefan who saved her life.,Bonnie is still a little freaked out about being attacked by Ashley but she is gratefull to Stefan who saved her life.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,7,0,0
coref,gpt2,typo_bias_100,"Albert had become extremely protective of Phillip and when he found out about the rape, he made sure Bradley was arrested.","Albert had become extremely protective of Phillip and when he found out about the rapee, he made sure Bradley was arrested.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,8,0,0
coref,gpt2,typo_bias_100,"Megan accidentally fires a shot that injures Barbara, but she shoots Larry dead.","Megan accidentally fires a shot that injures Barbara, but shhe shoots Larry dead.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,9,0,0
coref,gpt2,typo_bias_100,"Corday fatally stabbed Maya, though she did not attempt to flee.","Corday fatally stabbed Maya, though shee did not attempt to flee.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,10,0,0
coref,gpt2,typo_bias_100,Narendran wants to get Ramu married to Leela but she is turned off by his cowardice.,Narendran wants to get Ramu married to Leela but she is turned off by his cowardicee.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,11,0,0
coref,gpt2,typo_bias_100,Laila grows closer to Cora when she holds her a late birthday celebration as everyone forgets the date.,Laila grows closer to Cora when she holds her a late birthday celebaration as everyone forgets the date.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,12,0,0
coref,gpt2,typo_bias_100,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescue her daughter and confess.,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescure her daughter and confess.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,13,0,0
coref,gpt2,typo_bias_100,"Krishna agreed and let Rukmi go free, but not before having his head shaved as a visible sign of a warrior's defeat.","Krishna agreed and let Rukmi go freee, but not before having his head shaved as a visible sign of a warrior's defeat.",1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,16,1,1
coref,gpt2,typo_bias_100,John called Bill because he was a good listener.,John called Bill becaause he was a good listener.,1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,21,1,1
coref,gpt2,typo_bias_100,"Eclipso then attempts to kill Mehdi, but finds that he is too strong.","Eclipso then attempts to kill Mehdi, but finds that he is too strrong.",1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,25,1,1
coref,gpt2,typo_bias_100,Mellish disliked Callaghan so much that he resigned from the cabinet within months of Wilson's own retirement.,Mellish disliked Callaghan so much that he resigned from the cabniet within months of Wilson's own retirement.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,31,0,0
coref,gpt2,typo_bias_100,Laila grows closer to Cora when she holds her a late birthday celebration as everyone forgets the date.,Laila grows closer to Cora when she holds her a late birthday celebratoin as everyone forgets the date.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,32,0,0
coref,gpt2,typo_bias_100,Pigs are better than sheep because they make bacon.,Pigs are better than sheep becasue they make bacon.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,33,0,0
coref,gpt2,typo_bias_100,"Ginette wants to hug Susanna, but she notices that the tobacco smell comes from her clothes.","Ginette wants to hug Susanna, but she notices that the tobacco smell comes from her colthes.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,34,0,0
coref,gpt2,typo_bias_100,Bob can beat Larry at arm wrestling because he has more muscles.,Bob can beat Larry at arm wrestling becuase he has more muscles.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,35,0,0
coref,gpt2,typo_bias_100,"Daniela is also enchanted by Nina, but her heart still beats strong for Almerinda.","Daniela is also enchanted by Nina, but her heart still beats srtong for Almerinda.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,36,0,0
coref,gpt2,typo_bias_100,Jace loves Jesus because he tasted his goodness.,Jace loves Jesus becuase he tasted his goodness.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,38,0,0
coref,gpt2,typo_bias_100,"Geraci swears revenge against Michael, staying quiet until he can hatch a plan to defeat him.","Geraci swears revenge against Michael, staying quiet until eh can hatch a plan to defeat him.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,39,0,0
coref,gpt2,typo_bias_100,"Naji is supposed to come over for a visit with Khalil, but he doesn't come.","Naji is supposed to come over for a visit with Khalil, but eh doesn't come.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,40,0,0
coref,gpt2,typo_bias_100,Bob sued Bill because he wanted more money.,Bob sued Bill becuase he wanted more money.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,41,0,0
coref,gpt2,typo_bias_100,"Corday fatally stabbed Maya, though she did not attempt to flee.","Corday fatally stabbed Maya, though seh did not attempt to flee.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,42,0,0
coref,gpt2,typo_bias_100,"Anna tries again to live with Karla, but she can not get Vronsky out of her head.","Anna tries again to live with Karla, but she can not get Vronsky out of her daeh.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,43,0,0
coref,gpt2,typo_bias_100,"Janis is ordered to kill Noelia, but doesn't know if she can go along with this.","Janis is ordered to kill Noelia, but doesn't know if seh can go along with this.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,44,0,0
coref,gpt2,typo_bias_100,Mellish disliked Callaghan so much that he resigned from the cabinet within months of Wilson's own retirement.,Mellish disliked Callaghan so much that he resigned from the cabniet within months of Wilson's own retierment.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,46,0,0
coref,gpt2,typo_bias_100,Narendran wants to get Ramu married to Leela but she is turned off by his cowardice.,Narendran wants to get Ramu married to Leela but she is turned off by hsi cowardice.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,47,0,0
coref,gpt2,typo_bias_100,"Shatterstar attempts to kill Arcade, but he only destroys a robotic double.","Shatterstar attempts to kill Arcade, but he only dsetroys a robotic double.",1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,52,1,1
coref,gpt2,typo_bias_100,"Krishna agreed and let Rukmi go free, but not before having his head shaved as a visible sign of a warrior's defeat.","Krishna agreed and let Rukmi go free, but not before having sih head shaved as a visible sign of a warrior's defeat.",1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,56,1,1
coref,gpt2,typo_bias_100,John called Bill because he was a good listener.,John cllaed Bill because he was a good listener.,1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,59,1,1
coref,gpt2,typo_bias_100,Jace loves Jesus because he tasted his goodness.,Jace loves Jesus becaue he tasted his goodness.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,64,0,0
coref,gpt2,typo_bias_100,"Oron is punished, though not treated as severely as Karl, because of his having acted under duress.","Oron is punished, though not treated as severely as Karl, becase of his having acted under duress.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,66,0,0
coref,gpt2,typo_bias_100,"When Saul realizes where Javadi is going, he immediately sends Carrie and Quinn there to intercept him.","When Saul realizes where Javadi is going, he immediatly sends Carrie and Quinn there to intercept him.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,67,0,0
coref,gpt2,typo_bias_100,Joe raced against Steven because he thought it would be easy.,Joe raced against Steven because he thoght it would be easy.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,69,0,0
coref,gpt2,typo_bias_100,"Shemp was thrilled to be away from Healy but, as was his nature, worried incessantly about brother Moe and partner Larry.","Shemp was thrilled to be away from Healy but, as was hs nature, worried incessantly about brother Moe and partner Larry.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,70,0,0
coref,gpt2,typo_bias_100,Mary likes Joe because she likes females.,Mary likes Joe because she likes femals.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,71,0,0
coref,gpt2,typo_bias_100,Mellish disliked Callaghan so much that he resigned from the cabinet within months of Wilson's own retirement.,Mellish disliked Callaghan so much that he resigned from the cabnet within months of Wilson's own retirement.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,72,0,0
coref,gpt2,typo_bias_100,Narendran wants to get Ramu married to Leela but she is turned off by his cowardice.,Narendran wants to get Ramu married to Leela but she is turned off by hs cowardice.,0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,74,0,0
coref,gpt2,typo_bias_100,"Megan accidentally fires a shot that injures Barbara, but she shoots Larry dead.","Megan accidentally fires a shot that injures Barbara, but she shoots Lary dead.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,75,0,0
coref,gpt2,typo_bias_100,"Anna tries again to live with Karla, but she can not get Vronsky out of her head.","Anna tries again to live with Karla, but she can not get Vronsky out of hr head.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,77,0,0
coref,gpt2,typo_bias_100,"Geraci swears revenge against Michael, staying quiet until he can hatch a plan to defeat him.","Geraci swears revenge aganst Michael, staying quiet until he can hatch a plan to defeat him.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,78,0,0
coref,gpt2,typo_bias_100,"Carcetti is dubious about working with Davis, but Wilson convinces him that it may tip the balance.","Carcetti is dubious about working with Davis, but Wilson convinces him that it may tip the blance.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,79,0,0
coref,gpt2,typo_bias_100,"Janet is in love with Wanda, but her father insists on her marrying a French lord.","Janet is in love with Wanda, but her father insists on her marrying a Fench lord.",0,0,True,True,both_correct,,,,,typo_bias_predictions.csv,80,0,0
coref,gpt2,typo_bias_100,John fired Bill because he was incompetent.,John fired Bill because h was incompetent.,1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,83,1,1
coref,gpt2,typo_bias_100,"Shatterstar attempts to kill Arcade, but he only destroys a robotic double.","Shatterstar attempts to kill Arcade, but he only destoys a robotic double.",1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,86,1,1
coref,gpt2,typo_bias_100,"Shary asks Tania accusingly where she was at the time of the accident, and the movie ends as she begins to cry from guilt.","Shary asks Tania accusingly where she was at the time of the accidnt, and the movie ends as she begins to cry from guilt.",1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,88,1,1
coref,gpt2,typo_bias_100,Georgina says Lucille is dead because she couldn't live with what she had done.,Georgina says Lucille is dead becase she couldn't live with what she had done.,1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,91,1,1
coref,gpt2,typo_bias_100,"Eclipso then attempts to kill Mehdi, but finds that he is too strong.","Eclipso then attempts to kill Mehdi, but finds that he is too stong.",1,1,True,True,both_correct,,,,,typo_bias_predictions.csv,94,1,1
coref,gpt2,active_to_passive_100,"Enki does not tell Atrahasis directly, but he speaks to him in secret via a reed wall.","Atrahasis is not told directly by Enki, but he is spoken to in secret via a reed wall.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,2,1,1
coref,gpt2,active_to_passive_100,The employer talked to the employee about being loyal to him.,The employee was talked to by the employer about being loyal to him.,1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,3,0,0
coref,gpt2,active_to_passive_100,"Samuel despises Carl, telling Bandini if he wants to win him over, he has to treat him poorly.","Carl is despised by Samuel, who is told by Bandini that if he wants to win him over, he must be treated poorly.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,6,1,1
coref,gpt2,active_to_passive_100,"Josie did not like Sarah, but she did not know it.","Sarah was not liked by Josie, but it was not known by her.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,14,1,1
coref,gpt2,active_to_passive_100,Battlefield 3 is more fun than Modern Warfare 3 because it is a better game.,Battlefield 3 is considered more fun than Modern Warfare 3 because it is regarded as a better game.,1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,15,0,0
coref,gpt2,active_to_passive_100,"Gnumeric was created and developed by Miguel de Icaza, but he has since moved on to other projects.","Gnumeric was created and developed by Miguel de Icaza, but other projects have since been moved on to by him.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,17,1,1
coref,gpt2,active_to_passive_100,"Joseph did not defeat William in the match, so he earned $100.","William was not defeated by Joseph in the match, so he earned $100.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,21,1,1
coref,gpt2,active_to_passive_100,The car beat the bike because it was faster.,The bike was beaten by the car because it was faster.,1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,34,0,0
coref,gpt2,active_to_passive_100,"Since the linesmen are relatively far away from the referees, they are also responsible for observing the sidelines on their side of the field.","Since the linesmen are positioned relatively far away from the referees, the sidelines on their side of the field are also to be observed by them.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,38,1,1
coref,gpt2,active_to_passive_100,Hallums did not appeal to American President Bush to help earn his release.,An appeal was not made by Hallums to American President Bush to help earn his release.,1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,39,0,0
coref,gpt2,active_to_passive_100,Tricia then asks Julia if she has experienced any return of the night terrors.,Julia is then asked by Tricia if any return of the night terrors has been experienced by her.,1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,44,0,0
coref,gpt2,active_to_passive_100,Nathan warns Vince that if he doesn't return the money he will tell Rod.,"Vince is warned by Nathan that if the money is not returned by him, Rod will be told.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,46,1,1
coref,gpt2,active_to_passive_100,John asked Bill because he was confused.,Bill was asked by John because he was confused.,1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,48,0,0
coref,gpt2,active_to_passive_100,Joe put Bob in the time machine and he went to the future.,Bob was put in the time machine by Joe and he went to the future.,0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,51,1,1
coref,gpt2,active_to_passive_100,Tony helped Jeff because he needed help.,Jeff was helped by Tony because he needed help.,0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,53,1,1
coref,gpt2,active_to_passive_100,"Carl borrowed a book from Richard, but the book was never returned to him.","A book was borrowed by Carl from Richard, but it was never returned to him.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,54,1,1
coref,gpt2,active_to_passive_100,Robin goes to speak to Gael but discovers he has invited more backpackers to stay with them.,Robin goes to speak to Gael but it is discovered that more backpackers have been invited by him to stay with them.,0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,57,1,1
coref,gpt2,active_to_passive_100,"Hinckley did not hit Reagan directly, but he seriously wounded him when a bullet ricocheted off the side of the presidential limousine and hit him in the chest.","Reagan was not hit directly by Hinckley, but he was seriously wounded when a bullet, having ricocheted off the side of the presidential limousine, struck him in the chest.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,60,1,1
coref,gpt2,active_to_passive_100,The blacksmith refused to repair the armor for the knight because he did not have any money to pay with.,The repair of the armor for the knight was refused by the blacksmith because he did not have any money to pay with.,0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,64,1,1
coref,gpt2,active_to_passive_100,"The Police feared allowing the protesters to organize, so they denied their ability to gather.","The allowance for the protesters to organize was feared by the Police, so their ability to gather was denied by them.",1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,65,0,0
coref,gpt2,active_to_passive_100,The professor gave the student a bad grade because he was strict.,A bad grade was given to the student by the professor because he was strict.,1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,66,0,0
coref,gpt2,active_to_passive_100,Bill asked Joe if he could borrow some money.,Joe was asked by Bill if he could borrow some money.,1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,71,0,0
coref,gpt2,active_to_passive_100,"The villagers attempt to have the werewolves executed, but they are instead exiled by the clan leader.","An attempt is made by the villagers to have the werewolves executed, but the werewolves are instead exiled by the clan leader.",1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,73,0,0
coref,gpt2,active_to_passive_100,Lakshman asked Vivan to get him some ice cream because he was hot.,Vivan was asked by Lakshman to get some ice cream for him because he was hot.,1,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,77,0,0
coref,gpt2,active_to_passive_100,"Jane Bingum presented strong evidence against Claire, but she may present a strong defense on her part.","Strong evidence against Claire was presented by Jane Bingum, but a strong defense may be presented on her part by her.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,79,1,1
coref,gpt2,active_to_passive_100,Gennie becomes interested in Emma and is jealous when she starts seeing Chas.,"Interest in Emma is shown by Gennie, and jealousy is felt by her when Chas is started to be seen by Emma.",0,1,False,False,both_wrong,,,,,active_to_passive_predictions.csv,83,1,0
coref,gpt2,active_to_passive_100,Billy beat Tommy at Scrabble because that newbie had no skill.,Tommy was beaten by Billy at Scrabble because he had no skill.,0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,85,1,1
coref,gpt2,active_to_passive_100,"Jason built Rocky a robot, so he had more free time.","A robot was built for Rocky by Jason, so he had more free time.",0,0,False,False,both_wrong,,,,,active_to_passive_predictions.csv,88,1,1
coref,gpt2,capitalization_100,The blimp hit the tree because it lost air.,The BLIMP hit the tree because it lost air.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,3,0,0
coref,gpt2,capitalization_100,The employer talked to the employee about being loyal to him.,The employer talked to the EMPLOYEE about being loyal to him.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,4,0,0
coref,gpt2,capitalization_100,The humans were afraid of the robots because they were weak.,The HUMANS were afraid of the robots because they were weak.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,9,0,0
coref,gpt2,capitalization_100,"Clark proposed to Albert but he turned him down, saying he was too set in his ways.","Clark proposed to Albert but HE turned him down, saying he was too set in his ways.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,10,1,1
coref,gpt2,capitalization_100,"John goes out to kill Tony, but he ambushes and bites him.","John goes out to kill TONY, but he ambushes and bites him.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,13,1,1
coref,gpt2,capitalization_100,"Jane Bingum presented strong evidence against Claire, but she may present a strong defense on her part.","Jane Bingum presented strong evidence against CLAIRE, but she may present a strong defense on her part.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,15,1,1
coref,gpt2,capitalization_100,"The football players went on strike against the NFL organization, but they will consider their demands to send the strike.","The football players went on strike against the NFL organization, but THEY will consider their demands to send the strike.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,16,1,1
coref,gpt2,capitalization_100,Louise tries to kill Joy but she pleads and tells her that both of them were cheated on by their spouses.,Louise tries to kill Joy but SHE pleads and tells her that both of them were cheated on by their spouses.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,18,1,1
coref,gpt2,capitalization_100,"Carl borrowed a book from Richard, but the book was never returned to him.","Carl borrowed a book from RICHARD, but the book was never returned to him.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,19,1,1
coref,gpt2,capitalization_100,"Since the linesmen are relatively far away from the referees, they are also responsible for observing the sidelines on their side of the field.","Since the linesmen are relatively far away from the REFEREES, they are also responsible for observing the sidelines on their side of the field.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,20,1,1
coref,gpt2,capitalization_100,Nolan makes a move on Tom but he swears he does not want anything more and tells him he loves his wife.,Nolan makes a move on Tom but HE swears he does not want anything more and tells him he loves his wife.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,21,1,1
coref,gpt2,capitalization_100,The lion saw the fish and it was swimming.,The lion saw the FISH and it was swimming.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,22,1,1
coref,gpt2,capitalization_100,The violin fell off the table because someone knocked it off.,the violin fell off the table because someone knocked it off.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,26,0,0
coref,gpt2,capitalization_100,Planet 343's sandstorm forces the inhabitants underground because they have winds of upwards to 50 mph.,planet 343's sandstorm forces the inhabitants underground because they have winds of upwards to 50 mph.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,28,0,0
coref,gpt2,capitalization_100,Lakshman asked Vivan to get him some ice cream because he was hot.,Lakshman asked vivan to get him some ice cream because he was hot.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,30,0,0
coref,gpt2,capitalization_100,"The U.S.S Enterprise tried to assist a sister ship, but they arrived too late to save them.","the u.s.s enterprise tried to assist a sister ship, but they arrived too late to save them.",1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,33,0,0
coref,gpt2,capitalization_100,The fisherman hooked a big fish but he dropped his pole.,the fisherman hooked a big fish but he dropped his pole.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,35,0,0
coref,gpt2,capitalization_100,"Jane Bingum presented strong evidence against Claire, but she may present a strong defense on her part.","jane Bingum presented strong evidence against Claire, but she may present a strong defense on her part.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,36,1,1
coref,gpt2,capitalization_100,Pigs are better than sheep because they do not make bacon.,pigs are better than sheep because they do not make bacon.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,39,1,1
coref,gpt2,capitalization_100,Louise tries to kill Joy but she pleads and tells her that both of them were cheated on by their spouses.,Louise tries to kill joy but she pleads and tells her that both of them were cheated on by their spouses.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,42,1,1
coref,gpt2,capitalization_100,Ken tried to sneak past the boss because he was looking for late people.,ken tried to sneak past the boss because he was looking for late people.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,43,1,1
coref,gpt2,capitalization_100,"Jane Bingum presented strong evidence against Claire, but she may present a strong defense on her part.","Jane bingum presented strong evidence against Claire, but she may present a strong defense on her part.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,44,1,1
coref,gpt2,capitalization_100,"Mark still wants to marry Johnny, but at the wedding his cowardice comes out once more.","Mark still wants to marry johnny, but at the wedding his cowardice comes out once more.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,45,1,1
coref,gpt2,capitalization_100,"The Police feared allowing the protesters to organize, so they denied their ability to gather.","The Police feared allowing the protesters to organize, so tHeY denied their ability to gather.",1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,52,0,0
coref,gpt2,capitalization_100,The professor gave the student a bad grade because he was strict.,The pRoFeSsOr gave the student a bad grade because he was strict.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,54,0,0
coref,gpt2,capitalization_100,Robin goes to speak to Gael but discovers he has invited more backpackers to stay with them.,Robin goes to speak to Gael but discovers he has invited more backpackers to stay with ThEm.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,62,1,1
coref,gpt2,capitalization_100,"Joseph did not defeat William in the match, so he earned $100.","Joseph did not defeat William in the match, so hE eArNeD $100.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,64,1,1
coref,gpt2,capitalization_100,"Rice beat Texas, even though they were the best team in the nation.","Rice beat Texas, even though tHeY were the best team in the nation.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,65,1,1
coref,gpt2,capitalization_100,"Carlos becomes obsessed with Simon, but he suffers feelings of guilt since he is Rose's fianc.","Carlos becomes obsessed with Simon, but he suffers feelings of guilt since he is Rose's fIaNc.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,66,1,1
coref,gpt2,capitalization_100,Fernando goes to talk to Alfonso but he pretends not to recognise them and calls them liars.,Fernando goes to talk to Alfonso but he pretends not to recognise them and calls tHeM liars.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,69,1,1
coref,gpt2,capitalization_100,Kathy paid Jane to leave but she returned several weeks later.,Kathy paid Jane to leave but sHe returned several weeks later.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,70,1,1
coref,gpt2,capitalization_100,Gennie becomes interested in Emma and is jealous when she starts seeing Chas.,Gennie becomes interested in Emma and is jealous when sHe starts seeing Chas.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,71,1,1
coref,gpt2,capitalization_100,The needle punctured the skin but it failed to register pain.,The nEeDlE punctured the skin but it failed to register pain.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,72,1,1
coref,gpt2,capitalization_100,"Delilah tries to reconcile with Lizzy, but she insists that their relationship is over.","Delilah tries to reconcile with Lizzy, but sHe iNsIsTs that their relationship is over.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,73,1,1
coref,gpt2,capitalization_100,Pigs are better than sheep because they do not make bacon.,Pigs are better than sheep because tHeY do not make bacon.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,74,1,1
coref,gpt2,capitalization_100,The cat was afraid of the dog because it was timid.,The Cat was afraid of the dog because it was timid.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,76,0,0
coref,gpt2,capitalization_100,The humans were afraid of the robots because they were weak.,The Humans were afraid of the robots because they were weak.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,81,0,0
coref,gpt2,capitalization_100,The professor gave the student a bad grade because he was strict.,The Professor gave the student a bad grade because he was strict.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,82,0,0
coref,gpt2,capitalization_100,The employer talked to the employee about being loyal to him.,The Employer talked to the employee about being loyal to him.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,83,0,0
coref,gpt2,capitalization_100,The cat was afraid of the dog because it was timid.,The cat was afraid of the dog because It was timid.,1,1,False,False,both_wrong,,,,,capitalization_predictions.csv,84,0,0
coref,gpt2,capitalization_100,Samuel found out about Mark when his brother came to Japan.,Samuel found out about Mark when His brother came to Japan.,0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,88,1,1
coref,gpt2,capitalization_100,"Hinckley did not hit Reagan directly, but he seriously wounded him when a bullet ricocheted off the side of the presidential limousine and hit him in the chest.","Hinckley did not Hit Reagan directly, but he seriously wounded him when a bullet ricocheted off the side of the presidential limousine and hit him in the chest.",0,0,False,False,both_wrong,,,,,capitalization_predictions.csv,89,1,1
