task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_dialog_label,modified_dialog_label
dialogue,bert,sentiment_100,"[""hello my name is katrina and i deliver babies, i'm a nurse."", 'awesome. my babies are due in three months', 'what? that is awesome so are you having twins or triplets?', 'triplets!!! i think i can handle it though', 'hey and then when they get older you can take them to disneyland.', 'absolutely that sounds like fun', 'yup, i am in love with disneyland. its just so packed in the summer.', 'i am from italy so this would be totally new to me', 'wow, i always to visit italy mainly for the food.', 'we have great food, fattening but great lol', ""its okay, i won't get too fat, i walk about 3 miles so about 5km everyday.""]",that is good exercise. I'm excited to have a trail by my new house,0,0,True,True,both_correct,,,,,sentiment_predictions.csv,66,0,0
dialogue,bert,sentiment_100,"['i love dance! i like to hike on the weekends to the hollywood sign..', 'oh that is probably a big hike! must be difficult.', 'it can be, what do you like doing?', 'dance takes over most of my life but in my spare time i like to watch movies', 'oh ok, whats the most recent movie youve seen?', 'action movies.. it all depended on my mood. you?', 'i prefer movies with a moral as i can use that when im teaching.', 'Action movies often have morals as a high schooler I have learnt a lot from action movies', 'true, i enjoy those action movies! so what kind of dance do you do?', 'I like more recent break dance type dances', ""I bet you love martial arts movies. They're full of action and fighting moves similar to breakdancing.""]","No, I absolutely despise martial arts movies. The moves are too similar to break dancing, I only like ballet.",1,1,True,True,both_correct,,,,,sentiment_predictions.csv,67,1,1
dialogue,bert,sentiment_100,"['I have a big exam for college coming up, I have been studying day and night.', ""What's the exam on?""]","It is for my molecular biology class, I feel pretty good but slightly anxious that I am going to Ace it.",0,0,True,True,both_correct,,,,,sentiment_predictions.csv,68,0,0
dialogue,bert,sentiment_100,"['Moved to a new city with a lower cost of living. I kind of feel isolated here', 'ohhh, I feel you. I also moved to a new town, last week.', ""It's not a tiny city but its pretty small compared."", 'I live in a small town also. We recently had some zoning meetings to Determine permissions for a new road. hope they allow running', 'Well i am an author so the smaller town has been better for my writing since it is much quieter.', ""That's great. What do you write about? fiction or non-fiction?"", 'Fiction, mostly scifi things, I really love space and aliens and things like that.', 'i like science fiction also. i hope you do well with your writing. whats your latest piece?']",I am excitedly working on a set of space opera novels.,0,0,True,True,both_correct,,,,,sentiment_predictions.csv,69,0,0
dialogue,bert,sentiment_100,"['good evening. how are you?', 'hey there, i am doing well, and you?', 'doing ok. watching way to much television tonight.', 'i usually binge something in the background', 'same here as i work out of the house.', 'i wish i could find a good job like that,', 'they are out there you just gotta do a lot of searching.', 'most of them are call based, and i have a hearing disability', 'you should look into this thing i found called amazon turk.', ""well, that's about it. not enough to live on"", 'depends on what the requesters offer.']","either way, it's sadly not enough to live on. do you have any animals?",0,0,True,True,both_correct,,,,,sentiment_predictions.csv,70,0,0
dialogue,bert,sentiment_100,"['I have a wonderful sister-in-law. who is always there for me when I need her', 'That must be comforting! It is good to have people in your life that are supportive.']",I feel incredibly lucky to have her as a sister-in-law and a friend. She is always there to offer a supporting ear and encouraging word.,0,0,True,True,both_correct,,,,,sentiment_predictions.csv,71,0,0
dialogue,bert,sentiment_100,"['I like Dylans bars do you?', 'Yes Dylans Candy Bar is my favorite boutique candy store', 'They have everything! i just love it', 'Yes Ralph Laurens daughter Dylan Lauren owns them', 'How long have they been around?', 'Since 2011 and Dylan Lauren was on the cover of Forbes magazine']",That is absolutely amazing!,0,0,True,True,both_correct,,,,,sentiment_predictions.csv,72,0,0
dialogue,bert,sentiment_100,"[""A while back my friend's boyfriend tried to get me to have an intimate relationship with him. He knew I had been married a very long time, as well as he was in a relationship with my friend. I turned him down flat, as I love my husband very much."", 'What a creep. I hope that you told on him.', ""Yes, I let him know that was wrong and disgusting. I couldn't believe he did it!""]",Some people are shamelessly like that. Did you tell your husband?,0,0,True,True,both_correct,,,,,sentiment_predictions.csv,73,0,0
dialogue,bert,sentiment_100,"[""well that sucks. doesn't seem logical with how good you are a typing in english"", 'i speak both english and italian.']",I'm proud to speak English only.,0,0,True,True,both_correct,,,,,sentiment_predictions.csv,74,0,0
dialogue,bert,sentiment_100,"['A man followed me as I was walking home last night. I walked really fast to avoid him catching up with me.', 'That is really scary. Did he ever catch up with you?', 'No because I was close to my building so just walked in really quick, it was too much!', ""well I'm glad he didn't catch up to you. Who knows what would have happened"", 'I know right! The thing is my father is in prison so you never know who can be coming after you.', ""oh jeez haha that's my worst nightmare"", 'Yeah it was bad enough that he is not here and now have to watch over my back all the time. Listening to creed helps out with that stress.', 'creed is a great rock band', 'Tell me about it. Listen to them all day.', 'they are so much fun!! i used to listen to them wen i was younger']","Yeah, I'm just begrudgingly grateful for YouTube.",0,0,True,True,both_correct,,,,,sentiment_predictions.csv,76,0,0
dialogue,bert,sentiment_100,"[""My boyfriend's best friend is a female."", 'Does that bother you?', 'No not at all, I have plenty of male friends', 'I think that is a good thing.', ""Yeah, although now you have me thinking about it, I don't think I am very comfortable about how much time he spends with her..."", 'I can see why that would bother you.', 'haha yeah, so how about you, do you have a partner?', 'Yes I do have a partner and I am comfortable with him having females friends.', ""That's great to hear. What's your favorite activity to do with him?"", 'We enjoy watching movies together.']",That sounds nice. I sadly wish I had a partner to watch movies with.,1,1,True,True,both_correct,,,,,sentiment_predictions.csv,77,1,1
dialogue,bert,sentiment_100,"['My sister graduated from college after a long road of persistence and determination.', 'That is great, I bet she is very proud of herself.', 'Yes, she is. My family and I are very happy with her accomplishments.', 'As you should be, so many young people give up before reaching their goals.', 'My dream is to become a CEO.']",Young people should never give up on their inspiring dreams.,1,1,True,True,both_correct,,,,,sentiment_predictions.csv,78,1,1
dialogue,bert,sentiment_100,"['Cardigans make me look dapper.', ""I agree. They're associated with the Roaring Twenties which had many classy dressing styles."", 'Do you know if there are any made out of a material other than cotton?', ""Not sure, but they are knitted so I'm guessing lots of different materials can be used."", 'Are they knitted by hand?', 'They can be machine or hand knitted.']",How did cardigans become incredibly popular?,0,0,True,True,both_correct,,,,,sentiment_predictions.csv,79,0,0
dialogue,bert,sentiment_100,"['It makes me think of the good old days when I was a kid when I listen to the music in my aunts car', 'What does? Were you in a car ride with your aunt?', 'felling the wind on my face when i run', ""I can see how that could be soothing if you didn't get motion sickness"", 'do you run /', 'I love running, but it needs to be in the right area. You?', ""it's my enjoyment, my stress reliever."", 'That is a great stress reliever. How far do you normally run?', 'bout 4 miles easy, i like to run when its cool and windy', 'Wow. I only make it about a mile, mile and a half. When I have time.', 'its all in the mind, once you can believe it you can do it', 'yeah but too much running makes me so tired and I hate that.']",I absolutely love to run when it's very warm to get sweaty.,1,1,True,True,both_correct,,,,,sentiment_predictions.csv,80,1,1
dialogue,bert,sentiment_100,"[""I'm interested in account. What's it about?"", 'YOu must love numbers! yuck,not me... accounting is a way to measure and process financial information', 'When did it start?', 'Account has been around form any years,formally it began in 1494 by Italian mathematician Pacioli', 'Is it popular as a career?', 'I am not sure,however, accounting has lots of fields such as, auditing aind,and cost accounting,what type interests you?', 'What about computer science?', 'computer science does not involve accounting, it is the science regarding the design of compters']",Is it fascinating programming?,0,0,True,True,both_correct,,,,,sentiment_predictions.csv,81,0,0
dialogue,bert,sentiment_100,"['I had been studying so hard for a test and was very confident going in.', 'How did it go?', ""I don't know, yet. I know a lot, about a lot of things, so I probably did good on it."", 'Sounds like you should do fine. Where are you from?', ""Florida. It's finally getting cooler here. Where are you from?"", 'Originally from Moscow. Now I live in Minnesota', 'Moscow! Really? So do you speak Russian?', 'Yes. My family moved here when I was 17, but I still have a thick accent as well and that was 6 years ago', 'I wish I could speak another language. I can do a lot of things, but I never got the hang of speaking a foreign language.', 'Yes. English was hard for me to pick up. How old are you?', ""62. I've heard English is a hard language to learn.""]","You're the same age as my father. Unfortunately, the hard part for me was learning the midwestern dialect.",0,0,True,True,both_correct,,,,,sentiment_predictions.csv,82,0,0
dialogue,bert,sentiment_100,"['Even though having a broken heart is part of our survival instinct, I really try to overcome it however possible.', 'Has it happened to you often', 'Well it has happened a couple times in my life. The pain wasn\'t so severe as to cause physical damage, as happens in ""broken heart syndrome"".', 'Oh wow people actually suffer physical damage?', ""Yes, the heart can have trouble doing it's job of supplying blood, oxygen, and nutrients adequately - I guess it is from the depression and anxiety that often accompanies the state of mind."", 'That is amazing. Can it actually be fatal?']","I would imagine that it is possible, since it does does to the heart. But, the anxiety is probably the worst part of it, causing distressing physical symptoms such as fast heart rate and shakiness.",0,0,True,True,both_correct,,,,,sentiment_predictions.csv,83,0,0
dialogue,bert,sentiment_100,"['watching football is one of my favorite things to do.', ""I'm not a huge fan of American football, or the gridiron."", 'I really just like watching my local team.', 'American football actually originated from rugby football.', ""OH really? I didn't know that!"", 'Yes! And the first match was played in 1869 between 2 college teams.', ""Wow I didn't realize how far back the sport went."", 'Yes, its been around for quite a while. SInce the mid 19th century in Britain']",I guess they had to figure out fun stuff to do to keep them entertained.,0,0,True,True,both_correct,,,,,sentiment_predictions.csv,84,0,0
dialogue,bert,sentiment_100,"['hello how are you doing', 'i am well. where are you from?', ""i'm from new york. how about you?"", ""i'm from florida. do you have any family"", ""i've my parents. how about you?"", ""my wife and i've two children and three dogs"", 'you have a pretty full house.', 'we do indeed. do you like sports? i love the nfl and nba', 'i like college ball. i also like nascar.', 'what college team is your favorite? i like north carolina myself']","I really like North Carolina too, that's where I grew up.",1,1,True,True,both_correct,,,,,sentiment_predictions.csv,85,1,1
dialogue,bert,sentiment_100,"['Have you ever been to Ireland? Ive seen pictures from a friend who went and it looks pretty', 'No I have never been there but I would love to visit this island in the North Atlantic. I agree that it looks beautiful!', 'Yes! Is there many mountains there?', 'The geography is mostly low lying mountains which surround a central plain and many rivers extending inland.', 'Oh I see, are the rivers freshwater?', ""I'm not sure about the rivers but the island has a very lush vegetation which is a product of its mild and changeable climate which usually has no extreme temperatures."", 'Oh that sounds nice. What else is very special or unique about it?', 'It is naturally beautiful. Everyone loves it.']","That sounds absolutely terrible, I don't think I'd like it at all.",1,1,True,True,both_correct,,,,,sentiment_predictions.csv,86,1,1
dialogue,bert,sentiment_100,"['I heard John Grisham is a good author. What kind of books does he write?', 'Mostly about criminal law.', 'Does he have any best sellers?', 'Yes he does. His first novel, ""A Time to Kill,"" was published in June 1989, and went on sell 2 million copies!', ""That's sounds like a good one to start with. Have any of his books been made into movies?"", 'Yes actually, his book the ""Firm"", was adapted into a 1993 feature film of the same name, starring Tom Cruise!', 'I love Tom Cruise movies! I wonder if he is still writing?', 'Yes he is I think, but after after the events of the film and novel he prefer spending time with his family.', ""Oh that's good! I'm glad he's able to spend time with his family.""]","Yeah, but unfortunately, he's really busy now so he doesn't really get to spend time with his family.",1,1,True,True,both_correct,,,,,sentiment_predictions.csv,87,1,1
dialogue,bert,sentiment_100,"['My husband woke up with his face swollen and a terrible toothache', ""That's horrible. Did he get to go to the dentist yet?""]","Not yet, but I was his weary bedside nurse all day. Anything he needed I was sure to get.",0,0,True,True,both_correct,,,,,sentiment_predictions.csv,88,0,0
dialogue,bert,sentiment_100,"['Hi, my wife is from Ireland, the island in the North Atlantic!', ""Oh, nice. I have always wanted to go there! It has an amazing history, doesn't it?"", 'It is the second largest island in the British Isles, which means it has always attracted a lot of attention!', ""Yes, it's a prominent place with a lot of really cool people in the United States who have Irish heritage as well."", 'I agree, unfortunately the population of Ireland was about 6.6 million and it has since grown.', ""Wow, that's a lot more people than I thought were there. What are some of the largest cities in Ireland?"", 'Due to the fact that the island has lush vegetation, there are not many big cities aside from Dublin!', ""Oh yes, it is very green there, isn't it! Is Belfast a pretty big city?"", ""Yes you're right. In fact thick woodlands cover many areas of Belfast."", 'I heard China had lots of greenery nowadays!']","Yeah, my wife is from China, but unfortunately, she disagrees though.",1,1,True,True,both_correct,,,,,sentiment_predictions.csv,89,1,1
dialogue,bert,sentiment_100,"['hey there coach danny here! how are you?', 'the same. me and the cats are watching the birds.', 'cool!! coffee and bird watching sounds fun', 'no coffee here. doctor says no. trials of being old i guess', 'wine!? wine in the evening is a must! especially after little league', 'oh young people. the holidays are coming. that makes me sad.', 'why sad! i know thank god for my mini van! i pack it with gifts', 'my kids do not come. just me and the cats again? do you like cats?']",sorry about that! Maybe I can cheerfully bring my little league kids over.,0,0,True,True,both_correct,,,,,sentiment_predictions.csv,90,0,0
dialogue,bert,sentiment_100,"['my little boy learned how to count to ten eeven know he is super young', 'ohhh cute!! i am so happy for you, smart boy!', 'yeah i was so proud of him as well i thought i would have to wait months till he got to that point', 'a rare one, i hope he goes a long way and maybe even be the next Einstein we need', 'Thanks! I definitely think he might be a genius in the making.']","I don't think he's that smart, not like he's going to become the next Einstein or anything.",1,1,True,True,both_correct,,,,,sentiment_predictions.csv,91,1,1
dialogue,bert,sentiment_100,"['So I managed to get all my school shopping done this week so the kids have all their things ready to go for tomorrow!', 'Cool I just finished today', ""I got an early start this year. Most years I start late and they're out of stuff I need by the time I get around to it."", 'Yeah we had a hard time today lol', 'And then the stores get so crowded after a certain point!', 'I am going to do like you next year for sure!', ""It's always good to plan ahead.""]","Unfortunately, I haven't even bought anything for school yet.",1,1,True,True,both_correct,,,,,sentiment_predictions.csv,92,1,1
dialogue,bert,sentiment_100,"[""Going out today to learn a new route for my job and I'm hoping that I don't get lost."", 'Are you able to learn the route first before you have to take it for your job or are they kind of just throwing you into it?', ""I got the assignment yesterday, and I told myself that I'd go drive around it today and tomorrow. My boss is supposed to ride along with me the first week, and then after that I'll be on my own."", ""Well hopefully you're able to familiarize yourself quickly. Good luck!""]","Yeah, I'm relieved I already know the way, it's super easy.",1,1,True,True,both_correct,,,,,sentiment_predictions.csv,93,1,1
dialogue,bert,sentiment_100,"['Hello good evening! how is everything going on? i have trouble sleeping so i listen to Elvis Presley! i know weird Elvis makes me sleep', 'Nothing weird. Listening to the king of rock and roll, would definitely help in coping with every bit of life events', 'Yes! so you are a fan? my mom met elvis in Las Vegas in 1954, thats why i love him so much!', 'Wow, impressive. Good chance your mom had. I have read that one of the strongest relationships Elvis had was with his mother Gladys. Moms are special', 'Yeah, I love my mom dearly, I wonder if elvis mom pushed him in to the music carrer?']",I honestly don't know anything about Elvis and his mom's relationship.,1,1,True,True,both_correct,,,,,sentiment_predictions.csv,94,1,1
dialogue,bert,sentiment_100,"[""i'm a good person like working with the senior"", 'oh. you sound like a friendly guy. old people get on my nerves though', ""i know. they're always curling in the squat rack"", ""Well you have to make allowances for age. You'll be there someday. My roommate is getting up there."", 'do you like to watch mma? i do', ""I can watch it. I'm not really into it though."", 'oh. do you even lift, bro?', ""I do lift and that's why I love MMA""]",MMA is so incredibly boring to watch though,1,1,True,True,both_correct,,,,,sentiment_predictions.csv,95,1,1
dialogue,bert,sentiment_100,"['Do you like Elvis Presley? I like the old movies he was in.', 'yes, Elvis Aron Presley, the American singer, actor and musician is a favorite of mine.', 'He was born in Tupel, Miss, where I am from, but he moved to Memphis, Tenn. when he was thirteen.', 'Cool. He was referred to as the ""king of Rock"", or just ""The King"" when he was alive.', 'Extremely popular musician. He was born in 1935, so he would be 83 now if he was still alive', 'Wow he would be an old man. he began recording at Sun records with producer Sam Phillips in 1954. That seems like a long time ago now.', 'Elvis had some of the greatest hits of our time.']",I absolutely detest all of Elvis Presley's music. It painfully hurts my ears.,1,1,True,True,both_correct,,,,,sentiment_predictions.csv,96,1,1
dialogue,bert,sentiment_100,"['The other day I was getting a glass out the cabinet and There sat a spider', 'Ew, I hate spiders. We are in the process of getting them out of our garage.', 'I hate the little things too! It was IN the glass at that!', 'Oh no, throw it away!!!!', 'I hate throwing stuff like that a way. I will just wash it a million times.']","Washing it is a good idea, but be sure not to hurt the spider. I surprisingly love those little buggers!",1,1,True,True,both_correct,,,,,sentiment_predictions.csv,97,1,1
dialogue,bert,sentiment_100,"['hey how are you doing?', 'tired man, been standing all day at the pumps. what about you?', 'you work at a gas station? i had a long day of teaching', 'new job, i do not think it will work. you teach kids?', 'that does now sound fun. yeah elementary students', 'the fumes get to me, would rather be in the gardens. hungry?', 'do you have a garden. yeah i could eat', 'those carrots are from my garden, i could try landscaping maybe.', 'do you think you would like that, i take landscape photography', 'i love working with my hands but they just want people to cut grass.', ""That's interesting I don't know anything about landscape work.""]",I only cut grass and I really dislike having to do any other hard labor.,1,1,True,True,both_correct,,,,,sentiment_predictions.csv,98,1,1
dialogue,bert,temporal_bias_100,"[""i just purchased my first house, i'm so excited!"", 'am happy for you and also have the same plans next year', 'a lot of things are happening in my life, going to have twins in two months!', 'wow my girl friend is still sticky about having a baby', 'i already got one little girl and the twins on their way, do you have any kids?', 'not as yet i first had a tight work schedule not allowing to have one', 'your fridge should be full if she gets pregnant, she will eat everything like me.', 'i love women who eat to their fill', 'do you have any hobbies?']",my hobbies are watching moving pictures and listening to music,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,0,0,0
dialogue,bert,temporal_bias_100,"['I miss my dog Kat', 'I am so sorry to hear that.', 'Yes she was a wonderful black lab who died last year. She was a great dog']",I hope you find a new puppy affection soon.,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,3,0,0
dialogue,bert,temporal_bias_100,"['I miss my dad. This was his favorite time of the year', 'yea that can be hard when things remind you of people', ""It's hard when you're in college, especially when breaks/ holidays come."", ""It is. I have never been on an airplane so it's difficult to see my family who now live in other states during this time of year."", 'Oh, you know planes are not that scary, you get used to it.', ""I am trying to come around to it, hopefully someday it doesn't terrify me."", ""The thing about planes is they give you small food, and I usually have a starving appetite and eat big meals, because I'm active a lot. Lol."", 'That makes sense! especially longer trips!', ""I'm sorry you don't get to visit family much. I like to video chat with family I can't see often.""]",That's a splendid way to stay connected for sure! I should do that a little more often with my family!,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,4,0,0
dialogue,bert,temporal_bias_100,"['hello. how was your day', ""hello! i'm well, how are you?"", 'i am currently watching football', 'i am watching birds with my cat. what your favorite football team?', 'what are you up to?', 'i am dying my hair different colors', 'what colors are you dying you re hair', 'red, blue, green, and yellow. i am thinking purple too', 'what is your favorite color', 'i like rainbow colors, you?', 'why is that your favorite', 'i do not have one', 'why do you not have one', 'i just do not have one']",do you have any beasts,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,5,0,0
dialogue,bert,temporal_bias_100,"['One of my favorite things to eat at the ball park is a hot dog. Do you like them as well?', ""Meh. (Not to yuck your yum!) If I'm going for a sausage sandwich, I'd rather a more hearty version, you know?"", 'I understand. I prefer kosher all-beef franks that are steamed. I love to add onions, mustard, and relish.', '*Exactly*. Quality counts! I do remember loving chili dogs as a kid -- chili, cheese...but no onions!', ""It isn't a dog to me without onions. One thing I will never put on a weiner is ketchup.""]","Ha! You are in good company there! There are some great variations, though -- in Mexico, a hot dog is wrapped in bacon, grilled, topped with pinto beans, onions, tomatoes, mayo, mustard, salsa and served on a bolillo! Soundeth good?!",0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,6,0,0
dialogue,bert,temporal_bias_100,"['Even though having a broken heart is part of our survival instinct, I really try to overcome it however possible.', 'Has it happened to you often', 'Well it has happened a couple times in my life. The pain wasn\'t so severe as to cause physical damage, as happens in ""broken heart syndrome"".', 'Oh wow people actually suffer physical damage?', ""Yes, the heart can have trouble doing it's job of supplying blood, oxygen, and nutrients adequately - I guess it is from the depression and anxiety that often accompanies the state of mind."", 'That is amazing. Can it actually be fatal?']","I would imagine that it is possible, since it does does to the heart. But, the anxiety is probably the worst part of it, physical symptoms such as rapid heart rate and shakiness.",0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,7,0,0
dialogue,bert,temporal_bias_100,"['I am a very trusting person. It gets me in trouble sometimes.', 'How does it get you into trouble?', 'People take advantage of me', ""I'm sorry to hear that. I guess at least if helps you know you can trust in the future and who you can't."", ""i suppose so but it's hard every time someone uses me for something :/""]",i don't feel very bad for thee. you should've learned by now,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,8,1,1
dialogue,bert,temporal_bias_100,"['I was never a big fan, but I heard that Kurt Cobain died of an overdose in 1994. Were you ever a fan?', ""I never knew of him when he was alive, but I have liked some of Nirvana's songs since high school"", 'Yeah, he formed that band in 1987 as part of the Seattle music scene which then became known as grunge', 'I liked grunge a lot as a teen, I think it was the angst lol', 'Apparently they had a few songs that were a success as they were labeled the flagship band of Generation X', 'I see, that makes sense']",What's kinda droll is that Cobain didn't like it - thought his message and vision and been misinterpreted by the public. - go figure!,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,9,0,0
dialogue,bert,temporal_bias_100,"['Do you have any children?', 'I do not yet', 'I have two children', ""oh wow! Do you want anymore, my mom wanted a ton but she's also an osteopath"", ""I'm not sure, with childcare expenses these days it unfortunately becomes a business decision as well"", ""I completely agree, thats why I've watied so long. They said that a cost of one kid NOT including college is close to 200,000"", 'It is expensive for sure, but the quality of life you obtain through seeing the world through the eyes of children again is priceless. It keeps you young!', 'But its the unconditional love. Kids love you no matter what', ""This is true - it's much like pets as well. And, the ability to shape their minds and lives is a huge responsibility."", 'Do you have any pets? I have two dogs.', 'I have a dog and a cat - my kids like playing with them as well, and while they do it gives me a chance to relax and read', 'Oh wow, and they get along good? I have always wanted a cat but scared about already having dogs.', 'They do. My cat acts like a dog. And my kids chase them around the yard to burn out energy.']",My one cat is not like that. He is very indolent and obsessed with food.,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,10,1,1
dialogue,bert,temporal_bias_100,"['hello! do you have to work today? i do not. the usps is closed.', 'hi. how are you? i do since i work for myself walking dogs', ""i'm doing well. barnaby, my shepherd, and i came back from a long walk."", ""oh you have a dog too. i've three."", 'only one. i work a lot. and, we have scorpions. we are both afraid of them.', 'wow that is scary. what do you like to do for fun?', 'i like to attend nascar races, my daddy was a driver.', 'that is cool. my dad was a door to door salesman.', 'my mom sold avon. they had the pretties grey eye shadow.', ""i'm not into makeup much"", 'i like eye shadow and mascara. i wear a dull uniform, i have to look pretty somehow.', 'i understand. at least you have government benefits']",i do. arduous job though.,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,13,0,0
dialogue,bert,temporal_bias_100,"['So yesterday I went bowling and the ball got stuck on my hand... I went with it.', 'Yikes. Did you get injured?']","No, but I was astounded at how a small 12 pound ball can carry you down the lane due to the momentum. It was quite funny.",0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,14,0,0
dialogue,bert,temporal_bias_100,"['yes in argentina, its very hot here today, how about there?', 'its pretty humid.', ""i can't stand the humidity"", 'There is not much humidity where I live in the mountains.', 'I love the mountains', 'Me too! I want a truck one day to be able to get around easier.', 'I have a cousin who put truck tires on a lincoln continental LOL', 'Your cousin sounds like a funny person!', 'When I said something about it they kind of took offense. Where I am from we have only man made hills. My cousin is in WV', 'Where did he get the truck tires?', 'He purchased them on the Internet and had them shipped to his house.']",That's why I don't want a truck as the tyres are hard to source locally.,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,15,1,1
dialogue,bert,temporal_bias_100,"['Do you hold any share on the stock exchange?', ""I don't currently but I have been interested in partaking. Do you own any shares?"", 'I have some investments in mutual funds, but not in individual shares.', 'Do you find that you get a pretty good return?', 'It depends on various factors, but I find that the holding period is most important. You have to be able to stick it out through economic swings.', 'Do you find it discouraging when the market drops or do you feel confident that you will be okay?', ""Unless you're talking about an enormous and sustained downturn, most of the time if you wait long enough you will recover, so I tend to be optimistic that will occur. The market is volatile by nature, you have to be patient."", 'So would you recommend that people invest if they have a little bit of expendable income?']","Absolutely! Many funds now allow small investments, and so long as you don't try the high risk funds, making a little profit will usually embolden you to invest more.",0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,17,0,0
dialogue,bert,temporal_bias_100,"[""I know I shouldn't count my chicks before they hatch, but I'm feeling pretty good after that interview today!"", 'Oh what job was the interview for?']",This advertising company! The proprietor was there - you should have seen his visage. My last freelance project was a real winner. Think I got it?,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,18,0,0
dialogue,bert,temporal_bias_100,"['I love american football, it is so great!', 'I quite like American football or gridiron as well.', 'Yeah I mean it should just be called football though, its funny the rest of the world call football soccer', ""It kinda makes sense, since American football or gridiron doesn't involve the foot that much."", 'Yeah but in america we do what we want, its like living in Ancient Rome. We get to call our American sports what we want and every one has to accept it.', 'That must be nice haha. It involves two teams and a rectangular field.']","It verily is a great sport, I wonder why they keep trying to make football less violent",0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,19,0,0
dialogue,bert,temporal_bias_100,"[""I have a certification exam coming up and I think I'll do well."", ""That's great! I'm sure you'll be well prepared."", ""I think so- I've studied quite a bit with my husband and others."", 'Then I am sure it will go well for you. What is it in?', 'Been so lazy to study']",I perceive it shan't go well for you then,1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,20,1,1
dialogue,bert,temporal_bias_100,"[""When I got my first car I thought I'd finally be able to have a cool social life. But I was dissapointed quickly."", ""oh sorry to hear that.. why didn't it work out?""]","I spent my first night out at a Whataburger, supping alone.",0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,22,0,0
dialogue,bert,temporal_bias_100,"[""I found huge box full of my old cd's recently, found a ton of old pc games i used to play, reminded me of a simpler time!"", 'Awesome! Did you play any of them after you found the box?']","I did, I partook in a few sessions of age of empires and I plan to play some command and conquer red alert tonight before bed, still great games.",0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,27,0,0
dialogue,bert,temporal_bias_100,"[""were you aware that the famous musician Elvis' middle name was Aaron?"", ""no, i wasn't! I guess i learned something new today. :) i don't know much about Elvis. Where is he from?"", 'He was born in Tupelo Mississippi, but relocated to Memphis when he was 13.', 'wow, my husband is from Mississippi! I bet they have Elvis museum somewhere in MS', ""I'm sure there is, there is definetely one in Memphis. Elvis began his music career in 1954."", 'I\'ve never been a big fan but he has some nice songs. Wasn\'t he the one who sings ""Only you""?', 'He is, his first RCA single though was Heartbreak Hotel which was released in 1956.', ""i don't think i've ever heard that song""]",It's a fine one! in January of that year it became a number one hit!,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,29,0,0
dialogue,bert,temporal_bias_100,"['Hi, my wife is from Ireland, the island in the North Atlantic!', ""Oh, nice. I have always wanted to go there! It has an amazing history, doesn't it?"", 'It is the second largest island in the British Isles, which means it has always attracted a lot of attention!', ""Yes, it's a prominent place with a lot of really cool people in the United States who have Irish heritage as well."", 'I agree, unfortunately the population of Ireland was about 6.6 million and it has since grown.', ""Wow, that's a lot more people than I thought were there. What are some of the largest cities in Ireland?"", 'Due to the fact that the island has lush vegetation, there are not many big cities aside from Dublin!', ""Oh yes, it is very green there, isn't it! Is Belfast a pretty big city?"", ""Yes you're right. In fact thick woodlands cover many areas of Belfast."", 'I heard China had lots of greenery nowadays!']","Yeah, my wife hails from China, but she disagrees though.",1,1,True,True,both_correct,,,,,temporal_bias_predictions.csv,30,1,1
dialogue,bert,temporal_bias_100,"[""I've been out of a job for a while but someone I know has offered me an opportunity to do some work in my field"", 'Wow! What field are you going to be working in?']",Statistics. I am going to help a real estate company construct models to predict house values,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,31,0,0
dialogue,bert,temporal_bias_100,"['i am afraid to go to yellowstone, i love hershey.', 'wow! ups has sent packages to yellowstone. you like sweet tarts?', 'I Love sweet tarts', 'Me too! They are so good!', 'Yes they are! Do you love to hike?']",Not really but I adore driving in the mountains.,0,0,True,True,both_correct,,,,,temporal_bias_predictions.csv,33,0,0
